Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction,Star Name,Star Temperature [K],Star H Mag,Star J Mag,Planet Period [days],Eccentricity,Inclination,Impact Parameter,Transit Depth [%],Planet Radius [Rjup],Planet Radius [Re],observed_flag
TOI-6599.01,TPC,,-0.0004505587630337,-0.1590644019531147,0.1523217350433979,0.1643999148557232,0.1586138431900809,0.1527722938064317,0.050938574,1.050938574,1,Premium (non-grazing),0.4980833333333333,TOI-6599,3075.0,9.61,10.137,2.2059167,0,90,0,0.259473836,0.100177735,1.122890305,False
TOI-6600.01,TPC,,-0.0022709407468555,-0.080919998056555,0.0749560497370707,0.0825333852943221,0.0786490573096995,0.0772269904839263,0.045858478,1.045858478,1,Premium (non-grazing),0.4988229166666666,TOI-6600,5035.0,9.881,10.273,3.8030207,0,90,0,0.2103,0.450227808,5.04659482,False
TOI-6603.01,TPC,,-0.0003218552610506,-0.0473653717676394,0.0490613622043754,0.051426476502783,0.0470435165065887,0.049383217465426,0.066858059,1.066858059,1,Premium (non-grazing),0.4978020833333333,TOI-6603,7155.0,11.996,12.186,5.015806,0,90,0,0.447,1.541702904,17.28091814,False
TOI-6604.01,TPC,,0.0021669908938044,-0.0571541801521112,0.0618995860137344,0.0624189066607529,0.0593211710459157,0.05973259511993,0.091635146,1.091635146,1,Premium (non-grazing),0.49628125,TOI-6604,6466.0,11.359,11.602,3.917482,0,90,0,0.8397,1.376577892,15.43003507,False
TOI-6608.01,TPC,,-0.0045780072953142,-0.1250453031644011,0.1169526210247286,0.1288558903260078,0.1204672958690868,0.1215306283200428,0.138369072,1.138369072,1,Premium (non-grazing),0.4967083333333333,TOI-6608,5137.0,11.619,12.03,7.3144752,0,90,0,1.9146,1.328022924,14.88578337,False
TOI-6610.01,TPC,,0.0010165812046389,-0.049265144925822,0.052515868767098,0.0535033651891913,0.0502817261304609,0.0514992875624591,0.093520051,1.093520051,1,Premium (non-grazing),0.4985416666666666,TOI-6610,6396.0,10.367,10.6,3.1651539,0,90,0,0.8746,1.429738249,16.02590849,False
TOI-6611.01,TPC,,-4.137129433152377e-05,-0.0940061851470918,0.0936670121069752,0.0972739217317043,0.0939648138527603,0.0937083834013067,0.092255081,1.092255081,1,Premium (non-grazing),0.49634375,TOI-6611,6139.0,11.265,11.56,6.5568726,0,90,0,0.8511,1.224520438,13.725626,False
TOI-6612.01,TPC,,6.715954354727006e-06,-0.0448078946075324,0.0439473476254569,0.0465529620057787,0.0448146105618871,0.0439406316711022,0.113079618,1.113079618,1,Premium (non-grazing),0.4989687499999999,TOI-6612,4390.0,10.017,10.488,2.3207203,0,90,0,1.2787,1.318131011,14.77490511,False
TOI-6615.01,TPC,,0.0022241407279951,-0.0808848191879514,0.0857614370818711,0.0876009099353263,0.0831089599159465,0.083537296353876,0.117686023,1.117686023,1,Premium (non-grazing),0.4962604166666666,TOI-6615,6094.0,11.104,11.43,3.5911377,0,90,0,1.385,1.138758886,12.76432641,False
TOI-6617.01,TPC,,0.0012666283962398,-0.0643471706114054,0.0679600752485406,0.0690084463171732,0.0656137990076452,0.0666934468523007,0.059413803,1.059413803,1,Premium (non-grazing),0.49665625,TOI-6617,6707.0,11.091,11.334,4.315664,0,90,0,0.353,0.901486663,10.10474664,False
TOI-6619.01,TPC,,0.0013869429491236,-0.0296120841011335,0.0325717778051061,0.0324965710140809,0.0309990270502571,0.0311848348559825,0.104594455,1.104594455,1,Premium (non-grazing),0.4975833333333333,TOI-6619,6010.0,11.682,11.972,1.6930171,0,90,0,1.094,1.669223221,18.71029092,False
TOI-6620.01,TPC,,-8.65153641593365e-05,-0.0476461354754237,0.0469226751564951,0.0498479495953791,0.0475596201112643,0.0470091905206545,0.087126345,1.087126345,1,Premium (non-grazing),0.4962499999999999,TOI-6620,6119.0,11.995,12.412,3.8647617,0,90,0,0.7591,1.547995286,17.35144933,False
TOI-6623.01,TPC,,-0.0005395593834062,-0.0714809912558141,0.0696660148024127,0.0742542296018908,0.0709414318724078,0.070205574185819,0.127455875,1.127455875,1,Premium (non-grazing),0.4960416666666666,TOI-6623,6452.0,12.028,12.309,3.1791661,0,90,0,1.6245,1.432538817,16.0573,False
TOI-6624.01,TPC,,-3.056480610287593e-05,-0.0884553691460753,0.0885337289639943,0.0918801006557271,0.0884248043399724,0.0885642937700971,0.055425626,1.055425626,1,Premium (non-grazing),0.4961145833333333,TOI-6624,6387.0,9.874,10.127,10.3031578,0,90,0,0.3072,1.081877143,12.12674005,False
TOI-6625.01,TPC,,-0.0003216496831792,-0.0736680348133042,0.0738519789085768,0.0767606797479857,0.073346385130125,0.0741736285917561,0.094138196,1.094138196,1,Premium (non-grazing),0.496625,TOI-6625,6498.0,12.098,12.304,5.4863844,0,90,0,0.8862,1.478368947,16.57100904,False
TOI-6627.01,TPC,,0.0023581246572643,-0.0670128010126184,0.0704947850147568,0.0718793672582463,0.0693709256698827,0.0681366603574924,0.098280212,1.098280212,1,Premium (non-grazing),0.4979791666666667,TOI-6627,6332.0,11.976,12.243,4.8934688,0,90,0,0.9659,1.490145771,16.70301523,False
TOI-6631.01,TPC,,0.0004022385149186,-0.0618400363123703,0.0608111847312662,0.0647020524897719,0.062242274827289,0.0604089462163475,0.097478203,1.097478203,1,Premium (non-grazing),0.4949270833333333,TOI-6631,6604.0,11.715,12.012,3.4714821,0,90,0,0.9502,1.341248328,15.03402666,False
TOI-6632.01,TPC,,0.0002724969447819,-0.0344057261979088,0.0351979256844233,0.036123532077558,0.0346782231426908,0.0349254287396413,0.036414283,1.036414283,1,Premium (non-grazing),0.5035104166666666,TOI-6632,5965.0,10.482,10.746,5.8778295,0,90,0,0.1326,1.181831596,13.24712758,False
TOI-6635.01,TPC,,5.1925167552483866e-05,-0.122952399584477,0.1202538443832725,0.1271285307701134,0.1230043247520294,0.12020191921572,0.096,1.096,1,Premium (non-grazing),0.4976354166666666,TOI-6635,7944.0,11.51,11.689,8.6243051,0,90,0,0.9216,1.370253024,15.35913975,False
TOI-6636.01,TPC,,0.0022907551505031,-0.0380759444627987,0.042818715275866,0.0421544489181156,0.0403666996133019,0.0405279601253628,0.065779936,1.065779936,1,Premium (non-grazing),0.4989166666666666,TOI-6636,6386.0,11.435,11.702,3.5171227,0,90,0,0.4327,1.383442143,15.50697632,False
TOI-6639.01,TPC,,0.0049389179314522,-0.1005559496699568,0.101466227442502,0.1048618690576284,0.1054948676014091,0.0965273095110497,0.087504286,1.087504286,1,Premium (non-grazing),0.4959583333333333,TOI-6639,5831.0,11.519,11.836,8.0136668,0,90,0,0.7657,1.194756521,13.39200282,False
TOI-6643.01,TPC,,-0.0002362433454755,-0.0515147063724849,0.0496308636605129,0.0532183446022087,0.0512784630270093,0.0498671070059885,0.077226938,1.077226938,1,Premium (non-grazing),0.4965520833333333,TOI-6643,6431.0,11.761,12.029,4.8332515,0,90,0,0.5964,1.585808782,17.77530008,False
TOI-6646.01,TPC,,-0.0036253646144934,-0.1933360590269892,0.1949036280201123,0.2038397458586157,0.1897106944124957,0.1985289926346057,0.037349699,1.037349699,1,Premium (non-grazing),0.50071875,TOI-6646,6967.0,8.931,9.079,17.7505864,0,90,0,0.1395,0.500791274,5.613359741,False
TOI-6647.01,TPC,,-2.90374172170692e-05,-0.0569054487846901,0.0552620952569527,0.0591321468628985,0.056876411367473,0.0552911326741698,0.025199206,1.025199206,1,Premium (non-grazing),0.4969479166666667,TOI-6647,5684.0,8.708,8.988,3.9963956,0,90,0,0.0635,0.373517713,4.186752845,False
TOI-6649.01,TPC,,0.0041543870824888,-0.0812082744446039,0.0943513022856801,0.0925778375450572,0.0853626615270928,0.0901969152031913,0.034205263,1.034205263,1,Premium (non-grazing),0.49771875,TOI-6649,6336.4,9.097,9.266,5.9867942,0,90,0,0.117,0.457115629,5.123800274,False
TOI-6650.01,TPC,,-0.0057315833486582,-0.2037938249805899,0.1987311366218706,0.2152590997393804,0.1980622416319317,0.2044627199705289,0.102586549,1.102586549,1,Premium (non-grazing),0.4976666666666666,TOI-6650,6740.0,9.369,9.558,20.3292125,0,90,0,1.0524,1.372074214,15.37955342,False
TOI-6650.02,TPC,,0.0004610921220382,-0.2771803673014062,0.2696991008460342,0.2844197985382269,0.2776414594234444,0.269238008723996,0.042107007,1.042107007,1,Premium (non-grazing),0.4976145833333333,TOI-6650,6740.0,9.369,9.558,30.5055627,0,90,0,0.1773,0.563172644,6.312591309,False
TOI-6650.03,TPC,,0.0008640534968129,-0.1233098749347909,0.1243221809000783,0.1292710573696382,0.1241739284316038,0.1234581274032654,0.031432467,1.031432467,1,Premium (non-grazing),0.4978541666666667,TOI-6650,6740.0,9.369,9.558,8.9965133,0,90,0,0.0988,0.420402853,4.712287482,False
TOI-6657.01,TPC,,0.0001304648678409,-0.0779954730268262,0.0790605523872712,0.0822368036665064,0.0781259378946672,0.0789300875194303,0.023622024,1.023622024,1,Premium (non-grazing),0.4975,TOI-6657,6193.0,7.711,8.401,4.0610981,0,90,0,0.0558,0.267713104,3.000791022,False
TOI-6659.01,TPC,,-0.0014266656158143,-0.1493793069154958,0.1468506393074678,0.1558000653936899,0.1479526412996815,0.1482773049232821,0.040681691,1.040681691,1,Premium (non-grazing),0.49640625,TOI-6659,5159.0,9.074,9.521,7.3120981,0,90,0,0.1655,0.318099077,3.565566423,False
TOI-6660.01,TPC,,9.595438775584376e-05,-0.0510472894196722,0.052292686225438,0.0535166969964658,0.0511432438074281,0.0521967318376822,0.113031222,1.113031222,1,Premium (non-grazing),0.4988229166666666,TOI-6660,6116.0,10.978,11.277,2.9852193,0,90,0,1.277605708,1.631705384,18.2897542,False
TOI-6662.01,TPC,,7.123813011915465e-05,-0.0296303297791636,0.0316171741822486,0.0323924840055077,0.0297015679092828,0.0315459360521295,0.027320746,1.027320746,1,Premium (non-grazing),0.49653125,TOI-6662,3359.0,8.713,9.33,0.2939493,0,90,0,0.074642319,0.088234453,0.989018288,False
TOI-6678.01,TPC,,0.0005938572095431,-0.0894286421949042,0.0917815101556669,0.0950933380604621,0.0900224994044474,0.0911876529461237,0.029051678,1.029051678,1,Premium (non-grazing),0.4942083333333333,TOI-6678,4794.0,7.625,8.011,3.4268387,0,90,0,0.0844,0.21726955,2.435370203,False
TOI-6680.01,TPC,,-0.0006021612580164,-0.0532798368961019,0.0503070775699224,0.0546462129006981,0.0526776756380855,0.0509092388279388,0.052927481,1.052927481,1,Premium (non-grazing),0.4974166666666666,TOI-6680,6875.0,10.028,10.234,4.3816966,0,90,0,0.280131825,1.027469855,11.51688981,False
TOI-6682.01,TPC,,0.0021965643044926,-0.0833707372478183,0.0889565850882524,0.0911300876446319,0.085567301552311,0.0867600207837598,0.051322674,1.051322674,1,Premium (non-grazing),0.4989166666666667,TOI-6682,5372.0,10.186,10.405,4.243624,0,90,0,0.263401689,0.499429089,5.598091035,False
TOI-6685.01,TPC,,0.0034161687662683,-0.147630804451074,0.1517115855101677,0.157315354223942,0.1510469732173424,0.1482954167438993,0.030780417,1.030780417,1,Premium (non-grazing),0.4943541666666666,TOI-6685,6055.0,9.455,9.715,10.7715898,0,90,0,0.094743407,0.339534232,3.805832669,False
TOI-6687.01,TPC,,-0.0039761788449477,-0.0580063268324474,0.0516618092352386,0.0583771130325997,0.0540301479874997,0.0556379880801864,0.085912364,1.085912364,1,Premium (non-grazing),0.497625,TOI-6687,5965.0,11.415,11.679,3.4414188,0,90,0,0.738093426,1.195944768,13.40532186,False
TOI-6688.01,TPC,,0.0011725767963672,-0.1035557825590226,0.1058235442608863,0.1102416059499856,0.1047283593553898,0.104650967464519,0.052713729,1.052713729,1,Premium (non-grazing),0.4978541666666667,TOI-6688,4900.0,9.352,9.793,4.9594992,0,90,0,0.277873726,0.452055098,5.067076888,False
TOI-6689.01,TPC,,-0.0004091069043057,-0.0777231213775245,0.0793803312055959,0.082723578535433,0.0773140144732187,0.0797894381099017,0.112564876,1.112564876,1,Premium (non-grazing),0.497,TOI-6689,5377.0,11.705,12.052,4.1287427,0,90,0,1.267085122,1.169369088,13.10743557,False
TOI-6699.01,TPC,,9.41319516445947e-06,-0.1237556645039395,0.1190148564448563,0.1279844221087576,0.123765077699104,0.1190054432496919,0.030903074,1.030903074,1,Premium (non-grazing),0.4937708333333333,TOI-6699,4716.0,9.026,9.553,5.322002,0,90,0,0.0955,0.226471274,2.538512147,False
TOI-6704.01,TPC,,0.0013375791632501,-0.0643438419771329,0.0672143381340581,0.0688936687119449,0.0656814211403831,0.0658767589708079,0.030470827,1.030470827,1,Premium (non-grazing),0.49553125,TOI-6704,5780.0,9.296,9.859,2.8607384,0,90,0,0.092847127,0.309544346,3.469676611,False
TOI-6704.02,TPC,,0.0001266650530235,-0.1256268991188996,0.1220949767152275,0.1295591007397165,0.1257535641719231,0.121968311662204,0.039490214,1.039490214,1,Premium (non-grazing),0.49846875,TOI-6704,5780.0,9.296,9.859,6.8275101,0,90,0,0.155947702,0.384285543,4.307449248,False
TOI-6705.01,TPC,,-0.0001272262168242,-0.0545177075139396,0.0532679313501909,0.0570906184500464,0.0543904812971154,0.0533951575670151,0.062038036,1.062038036,1,Premium (non-grazing),0.4994895833333334,TOI-6705,6565.0,9.353,9.655,8.4457042,0,90,0,0.384871792,1.746377003,19.57510617,False
TOI-6709.01,TPC,,0.0010800099749776,-0.0826606126687118,0.0813645308010195,0.0863926225387246,0.0837406226436894,0.0802845208260419,0.01352566,1.01352566,1,Premium (non-grazing),0.493375,TOI-6709,4799.0,7.414,7.922,2.3477336,0,90,0,0.018294349,0.08924294,1.000322396,False
TOI-671.01,TPC,,-0.0008601231618183,-0.1122105203700226,0.1098460222098574,0.1175320257289497,0.1113503972082042,0.1107061453716757,0.126929114,1.126929114,1,Premium (non-grazing),0.4988125,TOI-671,8558.0,8.874,8.94,10.1970284,0,90,0,1.6111,2.242384578,25.13484552,False
TOI-6715.01,TPC,,-0.0017724329672925,-0.0802618976726096,0.076331710453723,0.0827283455326241,0.0784894647053171,0.0781041434210155,0.049507474,1.049507474,1,Premium (non-grazing),0.4944166666666667,TOI-6715,4743.0,10.12,10.629,2.8618782,0,90,0,0.245099,0.382322512,4.285445668,False
TOI-6716.01,TPC,,-0.010581917573108,-0.2485185840569071,0.2351464173012074,0.2539332301090362,0.2379366664837991,0.2457283348743154,0.041651739,1.041651739,1,Premium (non-grazing),0.4965729166666667,TOI-6716,3190.0,9.535,10.093,4.718569,0,90,0,0.173486739,0.091867328,1.029739114,False
TOI-6718.01,TPC,,-0.0023815215970685,-0.04534741654604,0.0389502423921405,0.0448587265279432,0.0429658949489715,0.0413317639892091,0.055773552,1.055773552,1,Premium (non-grazing),0.4945625,TOI-6718,5960.84,10.612,10.867,2.9532145,0,90,0,0.311068908,0.912109295,10.22381551,False
TOI-6730.01,TPC,,0.0013269352928982,-0.0920499428189158,0.0922558250504456,0.0954871057209467,0.0933768781118141,0.0909288897575473,0.107432351,1.107432351,1,Premium (non-grazing),0.4966041666666666,TOI-6730,5369.0,11.755,12.095,4.3934744,0,90,0,1.154170994,1.022322368,11.45919172,False
TOI-6733.01,TPC,,0.0010300054734267,-0.0371747842980075,0.040234903505406,0.0406963012242633,0.0382047897714342,0.0392048980319793,0.077813881,1.077813881,1,Premium (non-grazing),0.4963854166666667,TOI-6733,6623.0,11.916,12.172,3.2529571,0,90,0,0.6055,1.672076343,18.74227151,False
TOI-6734.01,TPC,,0.0001010973660676,-0.0940230001956545,0.0906340465928902,0.0959605147393726,0.0941240975617221,0.0905329492268226,0.125087969,1.125087969,1,Premium (non-grazing),0.4971770833333333,TOI-6734,5917.0,11.933,12.3,4.6068687,0,90,0,1.5647,1.315580408,14.74631545,False
TOI-6737.01,TPC,,-0.0001322561326501,-0.0531967868277953,0.0557565361183828,0.0578086832598848,0.0530645306951451,0.0558887922510329,0.113903468,1.113903468,1,Premium (non-grazing),0.4960729166666666,TOI-6737,6372.0,12.193,12.412,2.8475582,0,90,0,1.2974,1.50537966,16.8737716,False
TOI-6738.01,TPC,,0.0008771679219335,-0.0403421038091507,0.0449831260358844,0.0443167950182935,0.0412192717310843,0.0441059581139509,0.057723479,1.057723479,1,Premium (non-grazing),0.4975625,TOI-6738,5815.0,11.168,11.376,3.6234424,0,90,0,0.3332,1.095762522,12.28238099,False
TOI-6739.01,TPC,,-0.0032170519877419,-0.1067241227221183,0.1021591256047766,0.1097676832626042,0.1035070707343764,0.1053761775925185,0.113335784,1.113335784,1,Premium (non-grazing),0.4950208333333333,TOI-6739,4768.0,11.151,11.595,4.6588405,0,90,0,1.2845,0.913378072,10.23803721,False
TOI-6743.01,TPC,,-0.0028762578273545,-0.0616585125844904,0.0535643382248775,0.0606599964237987,0.0587822547571358,0.0564405960522321,0.091760558,1.091760558,1,Premium (non-grazing),0.4945416666666666,TOI-6743,6508.0,11.564,11.75,5.9097139,0,90,0,0.842,1.912929052,21.44198489,False
TOI-6751.01,TPC,,-0.0021224637110113,-0.0591519393374913,0.0557370080014369,0.0609620341946252,0.0570294756264799,0.0578594717124483,0.12024974,1.12024974,1,Premium (non-grazing),0.4989895833333333,TOI-6751,7277.0,11.787,11.986,2.9419791,0,90,0,1.446,1.66552538,18.66884189,False
TOI-6752.01,TPC,,-0.0043433365237826,-0.1198652618952291,0.1162632158235959,0.1236663323634056,0.1155219253714464,0.1206065523473786,0.064132675,1.064132675,1,Premium (non-grazing),0.4938125,TOI-6752,6128.0,10.376,10.588,11.3648628,0,90,0,0.4113,0.940334195,10.54018787,False
TOI-6754.01,TPC,,0.0006745879384617,-0.0363462860227186,0.0378250903333581,0.0394520233774085,0.0370208739611804,0.0371505023948963,0.101749693,1.101749693,1,Premium (non-grazing),0.4948333333333333,TOI-6754,7247.0,12.341,12.556,1.9943104,0,90,0,1.0353,1.675924948,18.78541045,False
TOI-6761.01,TPC,,0.0037381855184543,-0.066888142039883,0.0724041484485099,0.0722264615718351,0.0706263275583373,0.0686659629300555,0.105555673,1.105555673,1,Premium (non-grazing),0.4949270833333333,TOI-6761,6594.0,11.32,11.647,4.3430254,0,90,0,1.1142,1.505936866,16.88001732,False
TOI-6765.01,TPC,,-0.0012729093275034,-0.0322867805616178,0.0294908890785612,0.0326612022339163,0.0310138712341144,0.0307637984060646,0.076065761,1.076065761,1,Premium (non-grazing),0.4974791666666667,TOI-6765,7566.0,11.504,11.601,2.7967251,0,90,0,0.5786,1.933623138,21.67394449,False
TOI-6766.01,TPC,,-0.0011328954384308,-0.0375890684816572,0.0341482690602503,0.0374216572116843,0.0364561730432263,0.0352811644986811,0.088842557,1.088842557,1,Premium (non-grazing),0.4976770833333333,TOI-6766,5421.0,11.403,11.759,2.2104947,0,90,0,0.7893,1.365438809,15.30517729,False
TOI-6767.01,TPC,,-0.0003416918358571,-0.0465528510297859,0.0466637127146183,0.0488227861028473,0.0462111591939288,0.0470054045504754,0.129645671,1.129645671,1,Premium (non-grazing),0.4973333333333333,TOI-6767,6026.0,11.945,12.233,2.3519086,0,90,0,1.6808,1.725329872,19.33918929,False
TOI-6768.01,TPC,,-0.0013273405178247,-0.0506233479634492,0.0469775722994865,0.0517063922230608,0.0492960074456244,0.0483049128173113,0.067919069,1.067919069,1,Premium (non-grazing),0.5005208333333333,TOI-6768,6085.0,11.415,11.718,4.8741147,0,90,0,0.4613,1.397016984,15.65913646,False
TOI-6769.01,TPC,,-0.0022151707709189,-0.0773776839793619,0.0715027347442439,0.0786857048498946,0.0751625132084429,0.0737179055151628,0.104187331,1.104187331,1,Premium (non-grazing),0.49646875,TOI-6769,5492.0,11.904,12.234,5.6858804,0,90,0,1.0855,1.434393744,16.07809183,False
TOI-6771.01,TPC,,-0.0015073554130985,-0.071884914478786,0.0694476100567652,0.0736448379708878,0.0703775590656874,0.0709549654698638,0.067379522,1.067379522,1,Premium (non-grazing),0.4974895833333333,TOI-6771,6847.0,10.908,11.091,6.8552506,0,90,0,0.454,1.284164009,14.39416963,False
TOI-6772.01,TPC,,0.0010134590622878,-0.0551894040468737,0.0584461047890809,0.0590660417415694,0.0562028631091615,0.0574326457267931,0.060827625,1.060827625,1,Premium (non-grazing),0.5003645833333332,TOI-6772,5493.0,11.326,11.635,3.940549,0,90,0,0.37,0.885523142,9.925811832,False
TOI-6777.01,TPC,,-0.0005645222394887,-0.0426683121435646,0.0443112769235343,0.045228487282626,0.0421037899040759,0.0448757991630231,0.08361818,1.08361818,1,Premium (non-grazing),0.49615625,TOI-6777,6258.0,11.164,11.374,3.3615701,0,90,0,0.6992,1.547579417,17.34678786,False
TOI-6779.01,TPC,,-0.0003546321720267,-0.046946520917715,0.0467895253940474,0.049466503236304,0.0465918887456883,0.0471441575660742,0.099171569,1.099171569,1,Premium (non-grazing),0.4949270833333333,TOI-6779,4858.0,11.359,11.835,1.3504913,0,90,0,0.9835,0.793702133,8.896591914,False
TOI-6787.01,TPC,,-0.0007990978550584,-0.0443305475651619,0.0426526329577828,0.0460356000410257,0.0435314497101035,0.0434517308128412,0.092763139,1.092763139,1,Premium (non-grazing),0.5005625,TOI-6787,6405.0,10.968,11.245,2.9588636,0,90,0,0.8605,1.573655388,17.63907292,False
TOI-6790.01,TPC,,0.0006391738041797,-0.0840249160472099,0.0864481401551927,0.089090630163666,0.0846640898513897,0.0858089663510129,0.11547727,1.11547727,1,Premium (non-grazing),0.49728125,TOI-6790,6057.0,11.759,12.005,6.1030299,0,90,0,1.3335,1.5799386,17.70950132,False
TOI-6792.01,TPC,,0.0043086028268499,-0.1480109265048463,0.1539865973734327,0.1595550606819754,0.1523195293316962,0.1496779945465828,0.077717437,1.077717437,1,Premium (non-grazing),0.49934375,TOI-6792,5081.5,11.057,11.509,7.9605908,0,90,0,0.604,0.643676567,7.214958232,False
TOI-6793.01,TPC,,-0.0055679309642265,-0.1546950726612048,0.1463796632076873,0.1600655168602594,0.1491271416969782,0.1519475941719139,0.081957306,1.081957306,1,Premium (non-grazing),0.4994166666666667,TOI-6793,4841.78,10.98,11.497,6.5516113,0,90,0,0.6717,0.585292745,6.560535097,False
TOI-6794.01,TPC,,0.0017567315840882,-0.0565537692701816,0.0605496490371454,0.0614311064274557,0.0583105008542699,0.0587929174530571,0.066962676,1.066962676,1,Premium (non-grazing),0.4971354166666666,TOI-6794,6391.0,11.313,11.564,7.3099457,0,90,0,0.4484,1.55167416,17.39268576,False
TOI-6795.01,TPC,,0.0011386348380197,-0.0368134715200925,0.0377523322499094,0.039100286693223,0.0379521063581123,0.0366136974118897,0.09120307,1.09120307,1,Premium (non-grazing),0.49671875,TOI-6795,5355.0,11.953,12.318,2.1250402,0,90,0,0.8318,1.341775465,15.03993533,False
TOI-6798.01,TPC,,-0.0059841179131735,-0.2100160260960618,0.2057390088303479,0.2174777714035583,0.2040319081828883,0.2117231267435214,0.082637764,1.082637764,1,Premium (non-grazing),0.4978020833333333,TOI-6798,6613.0,9.707,9.857,22.3751134,0,90,0,0.6829,1.183411658,13.26483847,False
TOI-6800.01,TPC,,0.0002372788790946,-0.0370099154509907,0.0361656069214021,0.0383520504471376,0.0372471943300853,0.0359283280423074,0.039446166,1.039446166,1,Premium (non-grazing),0.4983020833333333,TOI-6800,6702.0,10.786,10.974,4.1518071,0,90,0,0.1556,1.040735862,11.66558822,False
TOI-6801.01,TPC,,-0.0006304135469342,-0.0486923805114324,0.0501416836351718,0.0518057034301376,0.0480619669644981,0.0507720971821061,0.156792857,1.156792857,1,Premium (non-grazing),0.4992291666666666,TOI-6801,4337.42,10.384,10.969,1.2245052,0,90,0,2.4584,1.072301767,12.01940984,False
TOI-6803.01,TPC,,0.0002027440291074,-0.0587003857710187,0.0568571579984994,0.0601529167810675,0.0589031298001262,0.056654413969392,0.083180527,1.083180527,1,Premium (non-grazing),0.4940729166666667,TOI-6803,5951.0,11.506,11.783,3.3522572,0,90,0,0.6919,1.127667292,12.64000095,False
TOI-6804.01,TPC,,-0.0021872481543954,-0.0647082396934168,0.0598674070246654,0.0657904515486382,0.0625209915390214,0.0620546551790608,0.093786993,1.093786993,1,Premium (non-grazing),0.4975520833333333,TOI-6804,6170.0,11.233,11.488,3.7724643,0,90,0,0.8796,1.256973885,14.08939605,False
TOI-6806.01,TPC,,0.0046097122097384,-0.3661861089995686,0.3644164410999855,0.3795570671664519,0.370795821209307,0.3598067288902472,0.220547047,1.220547047,1,Premium (non-grazing),0.4974479166666666,TOI-6806,4849.0,9.912,10.398,23.2490769,0,90,0,4.8641,1.489224554,16.69268933,False
TOI-6808.01,TPC,,0.0005200691449035,-0.0549013374595841,0.0556818170759631,0.0577774483020749,0.0554214066044876,0.0551617479310596,0.141046092,1.141046092,1,Premium (non-grazing),0.4961354166666666,TOI-6808,6026.0,11.414,11.717,3.0449187,0,90,0,1.9894,1.862306036,20.87455247,False
TOI-6814.01,TPC,,0.0003282244986737,-0.0209978279068433,0.0204145429281518,0.0216802655655437,0.0213260524055171,0.020086318429478,0.048918299,1.048918299,1,Premium (non-grazing),0.4979583333333333,TOI-6814,6397.0,10.587,10.86,0.7941828,0,90,0,0.2393,0.737673057,8.268563082,False
TOI-6824.01,TPC,,0.0066808211712867,-0.0965107407235046,0.107388605493207,0.1063568526014028,0.1031915618947913,0.1007077843219203,0.114415908,1.114415908,1,Premium (non-grazing),0.4987604166666666,TOI-6824,5417.0,11.537,11.85,5.407469,0,90,0,1.3091,1.1449531,12.83375723,False
TOI-6825.01,TPC,,0.0106484325524356,-0.2154165231299346,0.2312799945812635,0.2367717040580596,0.2260649556823702,0.2206315620288279,0.046754679,1.046754679,1,Premium (non-grazing),0.49740625,TOI-6825,5826.0,10.569,10.9,16.4547455,0,90,0,0.2186,0.446885887,5.0091353,False
TOI-6827.01,TPC,,0.0017061603371078,-0.0527514897675921,0.0556395717126362,0.0563205694456142,0.0544576501047,0.0539334113755283,0.054635154,1.054635154,1,Premium (non-grazing),0.49565625,TOI-6827,4943.09,10.73,11.258,4.4738444,0,90,0,0.2985,1.344401166,15.06936677,False
TOI-6828.01,TPC,,0.0041472640089623,-0.0621751744443846,0.0687153510490626,0.0686940587126536,0.066322438453347,0.0645680870401002,0.092374239,1.092374239,1,Premium (non-grazing),0.49190625,TOI-6828,5492.0,11.833,12.163,3.4894537,0,90,0,0.8533,1.07090551,12.00375923,False
TOI-6829.01,TPC,,-0.0054789786906868,-0.210649900269952,0.1961256586561404,0.213375828915202,0.2051709215792651,0.2016046373468273,0.111745246,1.111745246,1,Premium (non-grazing),0.496375,TOI-6829,5911.0,11.885,12.163,23.842,0,90,0,1.2487,1.571525981,17.61520444,False
TOI-6839.01,TPC,,0.0014858396768061,-0.0479606768618737,0.0497388626190611,0.0511086104175491,0.0494465165386799,0.0482530229422549,0.059158725,1.059158725,1,Premium (non-grazing),0.4980729166666667,TOI-6839,5756.0,11.611,11.911,2.9944742,0,90,0,0.349975471,0.829472765,9.297544241,False
TOI-6842.01,TPC,,-0.0026816929422539,-0.0761348307414687,0.0708948408812872,0.0783657738013794,0.0734531377992148,0.0735765338235411,0.124363816,1.124363816,1,Premium (non-grazing),0.4986770833333332,TOI-6842,5752.18,10.653,10.946,5.3920955,0,90,0,1.546635885,1.717678898,19.25342967,False
TOI-6843.01,TPC,,0.0044247894762755,-0.0622955304966389,0.0663038936595461,0.0683073260128468,0.0667203199729144,0.0618791041832705,0.079735355,1.079735355,1,Premium (non-grazing),0.4979791666666666,TOI-6843,6281.0,10.437,10.666,5.4977872,0,90,0,0.635772689,1.34036627,15.0241397,False
