Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction
WASP-7b,MCS,False,0.0679543059809375,-0.0388079983151645,0.1861956651107038,0.1173123833747807,0.106762304296102,0.1182413591297663,0.076358384,1.076358384,1,Premium (non-grazing),0.497375
HD108236d,MCS,False,0.3405275907795669,0.1485861161140038,0.5576495637948958,0.2054953175237384,0.1919414746655631,0.2171219730153288,0.02805,1.02805,1,Premium (non-grazing),0.4958541666666667
HIP67522c,MCS,False,0.2146509677221136,-0.1263177457306972,0.595605087815735,0.3581105093658128,0.3409687134528109,0.3809541200936213,0.0528,1.0528,1,Premium (non-grazing),0.4878333333333333
piMenc,MCS,False,0.5799250151087307,0.4611046163112407,0.6658630625960896,0.1243912228091203,0.11882039879749,0.0859380474873588,0.01703,1.01703,1,Premium (non-grazing),0.4918229166666666
KELT-8b,MCS,False,0.7175568971788426,0.548478594890608,0.8779509768274459,0.172269272951454,0.1690783022882346,0.1603940796486033,0.1145,1.1145,1,Premium (non-grazing),0.4898749999999999
TOI-4145Ab,MCS,False,0.7861526632358105,0.6211449115968266,0.887030806251019,0.1570505500067835,0.1650077516389838,0.1008781430152085,0.142001522,1.142001522,1,Premium (non-grazing),0.4899791666666666
L98-59c,MCS,False,0.596648650958797,0.4472485987821196,0.7400418069752169,0.1535824892224537,0.1494000521766774,0.1433931560164199,0.04088,1.04088,1,Premium (non-grazing),0.4969166666666667
GJ806b,MCS,False,0.2742678557556858,0.1866453829470159,0.3650014129034004,0.0914596663468393,0.0876224728086698,0.0907335571477145,0.0294,1.0294,1,Premium (non-grazing),0.4956666666666667
TOI-1811b,MCS,False,0.7344620188323455,0.5884753783526957,0.8408249976219306,0.1524693439403334,0.1459866404796498,0.1063629787895851,0.13272,1.13272,1,Premium (non-grazing),0.4933645833333333
TOI-1775b,MCS,False,0.1574664459095014,-0.0040141052407319,0.3463846447741548,0.1849046279108385,0.1614805511502334,0.1889181988646533,0.08902024,1.08902024,1,Premium (non-grazing),0.4969375
HAT-P-26b,MCS,False,0.2848714706526654,0.1294434470609703,0.4615545165941034,0.1684144919885682,0.155428023591695,0.176683045941438,0.0737,1.0737,1,Premium (non-grazing),0.4974166666666667
WASP-8b,MCS,True,0.4411935496777808,0.3422499401243153,0.5326337770879178,0.108388882490484,0.0989436095534654,0.0914402274101369,0.113,1.113,1,Premium (non-grazing),0.4950208333333333
TOI-620b,MCS,False,0.8026339837258023,0.6389099098612319,0.927083247670224,0.1569524691853029,0.1637240738645704,0.1244492639444216,0.0627,1.0627,1,Premium (non-grazing),0.4799479166666667
TOI-5143c,MCS,False,0.941413942619998,0.7424543352787177,1.0443144132106092,0.1747516304676217,0.1989596073412803,0.1029004705906111,0.175,1.175,2,Good (includes grazing),0.4679895833333333
HD106315c,MCS,False,0.5640791163350958,0.3440688634528162,0.7963522381787069,0.214041766509174,0.2200102528822796,0.2322731218436111,0.03086,1.03086,1,Premium (non-grazing),0.4884479166666666
GJ1214b,MCS,True,0.2546616385058653,0.1971123809274766,0.2995591703493588,0.0596940684818743,0.0575492575783886,0.0448975318434935,0.11589,1.11589,1,Premium (non-grazing),0.4962708333333333
HATS-40b,MCS,False,0.3324421891031085,0.17654002777177,0.5075668661457696,0.167836359065628,0.1559021613313385,0.1751246770426611,0.0716,1.0716,1,Premium (non-grazing),0.4988541666666667
WASP-138b,MCS,False,0.1852325945563509,0.050514465500786,0.3386645769765602,0.1464471337570681,0.1347181290555648,0.1534319824202093,0.08236127,1.08236127,1,Premium (non-grazing),0.4976354166666666
WASP-56b,MCS,False,0.2647209683100336,0.1999842592685404,0.3180079870277126,0.0660244552095654,0.0647367090414932,0.0532870187176789,0.10095,1.10095,1,Premium (non-grazing),0.4948020833333333
TOI-1130c,MCS,False,-0.9096395102138842,-1.0269821042655152,-0.7084945282860649,0.1786260482969803,0.1173425940516309,0.2011449819278193,0.175,1.175,1,Premium (non-grazing),0.478
HAT-P-42b,MCS,False,0.5443918250149182,0.3564415959424069,0.7305999086499787,0.186261817303999,0.1879502290725113,0.1862080836350604,0.086,1.086,1,Premium (non-grazing),0.4903541666666666
HAT-P-20b,MCS,False,0.5995724026836599,0.463302934165172,0.7147657771415254,0.1431475901656027,0.1362694685184878,0.1151933744578656,0.155,1.155,1,Premium (non-grazing),0.49496875
HATS-22b,MCS,False,0.535573177661756,0.4071063325135429,0.644178909638262,0.1320733511646192,0.1284668451482131,0.1086057319765059,0.1426,1.1426,1,Premium (non-grazing),0.4966458333333333
TOI-3364b,MCS,False,0.1966228591246523,0.0732989647176263,0.3333773714800953,0.1336665356154102,0.123323894407026,0.1367545123554429,0.079009224,1.079009224,1,Premium (non-grazing),0.4966666666666667
TOI-1416b,MCS,False,0.3539465989914507,0.2048045050336074,0.5161643098604025,0.1584174842948203,0.1491420939578432,0.1622177108689517,0.01873,1.01873,1,Premium (non-grazing),0.4937291666666666
NGTS-2b,MCS,False,0.1881381949394892,0.0472373347033726,0.3536649837486816,0.156985245745033,0.1409008602361165,0.1655267888091924,0.09619,1.09619,1,Premium (non-grazing),0.4947604166666667
TOI-1294b,MCS,False,0.8139807891121454,0.6288451091568968,0.9378921569905928,0.1662754877936922,0.1851356799552486,0.1239113678784472,0.05962695,1.05962695,1,Premium (non-grazing),0.4784270833333334
K2-39b,MCS,False,0.5246640841896171,0.273970953662378,0.7808173090535444,0.2396685635677518,0.250693130527239,0.2561532248639273,0.01925,1.01925,1,Premium (non-grazing),0.4854791666666667
K2-329b,MCS,False,0.3468751749452357,0.2608626052895256,0.4229940102199181,0.0892490303063791,0.08601256965571,0.0761188352746824,0.09679,1.09679,1,Premium (non-grazing),0.4945
CoRoT-2b,MCS,True,0.2152164052190255,0.1658562344444177,0.2572755501390155,0.051827728881965,0.0493601707746078,0.0420591449199899,0.166280459,1.166280459,1,Premium (non-grazing),0.4975729166666667
HAT-P-5b,MCS,False,0.4040878712300937,0.3070481317008856,0.4947087356613422,0.1048438508851669,0.0970397395292081,0.0906208644312485,0.1106,1.1106,1,Premium (non-grazing),0.4932499999999999
WASP-15b,MCS,False,0.5036925308608093,0.393208418748728,0.5988512194186123,0.1198514880169763,0.1104841121120813,0.0951586885578029,0.09842,1.09842,1,Premium (non-grazing),0.4938229166666666
HAT-P-12b,MCS,True,0.1955693560010842,0.1068524344565835,0.2901933350884723,0.0928439060283663,0.0887169215445007,0.0946239790873881,0.1406,1.1406,1,Premium (non-grazing),0.4955729166666667
MASCARA-1b,MCS,True,0.1082898559266326,0.0827990043193267,0.1306629650919085,0.0269353601045624,0.0254908516073059,0.0223731091652758,0.07884,1.07884,1,Premium (non-grazing),0.4972499999999999
HD110082b,MCS,False,0.5545575386781029,0.2689666704672026,0.8218145508399339,0.2597149337943265,0.2855908682109002,0.267257012161831,0.025,1.025,1,Premium (non-grazing),0.4749479166666667
TOI-270b,MCS,False,0.1718230964442458,0.0617984248971185,0.3028933629189753,0.1224598870295142,0.1100246715471272,0.1310702664747295,0.0292,1.0292,1,Premium (non-grazing),0.4949895833333333
HATS-1b,MCS,False,0.6591338217135208,0.4471487758675343,0.8741983267896495,0.2062296951740699,0.2119850458459864,0.2150645050761287,0.1288,1.1288,1,Premium (non-grazing),0.48846875
HAT-P-21b,MCS,False,0.4408133649318469,0.2925192008422348,0.6027998138014494,0.1563592980613587,0.148294164089612,0.1619864488696025,0.095,1.095,1,Premium (non-grazing),0.49959375
LHS1478b,MCS,False,0.7056272539213881,0.5559875636168552,0.7965117668800297,0.1441766982538612,0.1496396903045329,0.0908845129586415,0.0462,1.0462,1,Premium (non-grazing),0.4913645833333333
TOI-2445b,MCS,False,0.2577889259177564,0.1889509837978605,0.322977035001147,0.0721953891337674,0.0688379421198958,0.0651881090833905,0.042443927,1.042443927,1,Premium (non-grazing),0.4951354166666666
TOI-4641b,MCS,False,0.7626670625769718,0.585338758425974,0.8629651670539685,0.1565676192327518,0.1773283041509977,0.1002981044769967,0.042,1.042,1,Premium (non-grazing),0.4817604166666667
WASP-23b,MCS,False,0.275363752278258,0.1532744596229127,0.4089829745006362,0.1296672217330212,0.1220892926553453,0.1336192222223782,0.129225756,1.129225756,1,Premium (non-grazing),0.4918333333333333
WASP-102b,MCS,False,0.0988606300649055,0.0451155381118529,0.1586171987671233,0.0574015343376533,0.0537450919530525,0.0597565687022177,0.0997,1.0997,1,Premium (non-grazing),0.4950520833333333
WASP-21b,MCS,False,0.5050305361223264,0.3963357272505939,0.5944298831357127,0.1163843690908087,0.1086948088717325,0.0893993470133862,0.1028,1.1028,1,Premium (non-grazing),0.4928854166666666
WASP-16b,MCS,False,0.7575224145492852,0.5915740994301342,0.8898551455635118,0.1634631813376668,0.1659483151191509,0.1323327310142266,0.109974102,1.109974102,1,Premium (non-grazing),0.4885833333333333
WASP-29b,MCS,True,0.2365318581976027,0.0934134683481659,0.3954257880899745,0.1556231146776117,0.1431183898494368,0.1588939298923717,0.100161098,1.100161098,1,Premium (non-grazing),0.4946562499999999
WASP-36b,MCS,True,0.6849145690760776,0.5295298244979338,0.7738754537587782,0.1465363839442775,0.1553847445781437,0.0889608846827005,0.13677,1.13677,1,Premium (non-grazing),0.495875
HAT-P-17b,MCS,False,0.3033334044100326,0.2190758392265579,0.3844791885091896,0.0876490141158472,0.0842575651834746,0.081145784099157,0.1238,1.1238,1,Premium (non-grazing),0.49675
HAT-P-58b,MCS,False,0.5123487117549521,0.389509164431129,0.6070298112755538,0.1233853020789945,0.122839547323823,0.0946810995206016,0.0895,1.0895,1,Premium (non-grazing),0.4982291666666666
TOI-1450Ab,MCS,False,0.706023579607544,0.5478366071595459,0.8184843787694305,0.1507018047525198,0.1581869724479981,0.1124607991618864,0.021448683,1.021448683,1,Premium (non-grazing),0.4881770833333333
HD191939c,MCS,False,0.608078721795111,0.4673425752511336,0.7167689073089016,0.1408989668735351,0.1407361465439773,0.1086901855137906,0.03118,1.03118,1,Premium (non-grazing),0.4941145833333333
DSTucAb,MCS,False,0.1643282112986888,0.0381779056220381,0.3008352466422185,0.1362803806764535,0.1261503056766507,0.1365070353435296,0.05419,1.05419,1,Premium (non-grazing),0.4956770833333333
TOI-942b,MCS,False,0.2654285082022956,0.0733695545292394,0.4824341783713733,0.2101315403842364,0.1920589536730562,0.2170056701690777,0.0425,1.0425,1,Premium (non-grazing),0.4984791666666666
GJ9827c,MCS,False,0.4371470786478306,0.2824767998973972,0.6113161902228008,0.1649399304858958,0.1546702787504333,0.1741691115749702,0.01899,1.01899,1,Premium (non-grazing),0.4988020833333333
TOI-904b,MCS,False,0.5163099581943511,0.1872531495799472,0.8289702731004512,0.3078006566305347,0.3290568086144039,0.3126603149061001,0.039,1.039,1,Premium (non-grazing),0.4707604166666667
WASP-41b,MCS,False,0.0970902822844505,0.0446400357127945,0.1549554348294605,0.0557201378672761,0.0524502465716559,0.05786515254501,0.13619151,1.13619151,1,Premium (non-grazing),0.49396875
WASP-78b,MCS,True,0.4887700973570966,0.3693384890523442,0.6001120611557687,0.1280186280181557,0.1194316083047523,0.111341963798672,0.090081332,1.090081332,1,Premium (non-grazing),0.4940520833333333
WASP-49b,MCS,False,0.7478559678971907,0.5856660616863005,0.8533262320790493,0.1547497471428151,0.1621899062108901,0.1054702641818586,0.118602791,1.118602791,1,Premium (non-grazing),0.4919270833333333
HAT-P-8b,MCS,True,0.2589339126604201,0.10924159367745,0.4290940281585996,0.1628125426923751,0.14969231898297,0.1701601154981795,0.0953,1.0953,1,Premium (non-grazing),0.4938749999999999
TOI-776c,MCS,False,0.3399516942616457,0.1657845252524007,0.536368310883653,0.1858344694022737,0.1741671690092449,0.1964166166220072,0.0344,1.0344,1,Premium (non-grazing),0.4942916666666667
GJ436b,MCS,True,0.7849788273520728,0.6211173716574058,0.878143273108372,0.1532127701361255,0.163861455694667,0.0931644457562992,0.082661852,1.082661852,1,Premium (non-grazing),0.4873645833333333
HAT-P-11b,MCS,True,0.2496528137440918,0.1980354656442459,0.2927812454777539,0.0570941897533697,0.0516173480998458,0.0431284317336621,0.058993,1.058993,1,Premium (non-grazing),0.498125
HD97658b,MCS,False,0.212619243201231,0.0595330377885922,0.3836234462840506,0.1699235971520529,0.1530862054126388,0.1710042030828196,0.0306,1.0306,1,Premium (non-grazing),0.4949583333333333
K2-18b,MCS,False,0.3874329296992002,-0.1382291392671242,0.8113545400619165,0.4531638215453616,0.5256620689663245,0.4239216103627163,0.05375,1.05375,1,Premium (non-grazing),0.46646875
WASP-57b,MCS,False,0.3342001177907165,0.2604171768609118,0.3956763340309224,0.0781793262105734,0.0737829409298046,0.0614762162402058,0.11265,1.11265,1,Premium (non-grazing),0.49421875
HAT-P-49b,MCS,False,0.3141846381850874,0.162134641050703,0.4864082967048725,0.1654124598765324,0.1520499971343843,0.1722236585197851,0.0792,1.0792,1,Premium (non-grazing),0.4897604166666667
WASP-73b,MCS,False,0.2326092149815822,0.0374669066894157,0.4543882007787321,0.2144240896945023,0.1951423082921665,0.2217789857971499,0.057,1.057,1,Premium (non-grazing),0.4935833333333334
WASP-95b,MCS,False,0.1676967047393488,0.0030178094379171,0.360736134912915,0.187467460565926,0.1646788953014317,0.1930394301735661,0.102762685,1.102762685,1,Premium (non-grazing),0.491625
WASP-98b,MCS,False,0.6789700003009603,0.5273337292002478,0.7660145401834887,0.1444078665003339,0.1516362711007125,0.0870445398825283,0.15824,1.15824,1,Premium (non-grazing),0.4938020833333333
HAT-P-45b,MCS,False,0.2664235317636883,0.1440037138773808,0.3917342123875149,0.1258583214106873,0.1224198178863074,0.1253106806238266,0.111,1.111,1,Premium (non-grazing),0.4943854166666667
WASP-117b,MCS,False,0.2404394395517011,0.139667502532096,0.3509538737581021,0.1064955271648399,0.1007719370196051,0.110514434206401,0.089675813,1.089675813,1,Premium (non-grazing),0.4960416666666666
WASP-70Ab,MCS,False,0.3971389905923258,0.2418451455121436,0.5701904794995859,0.166217267204013,0.1552938450801821,0.17305148890726,0.09844919,1.09844919,1,Premium (non-grazing),0.493375
HAT-P-27b,MCS,False,0.8279917527248664,0.6417825513676441,0.9355244234251916,0.1676119855829681,0.1862092013572223,0.1075326707003252,0.12,1.12,1,Premium (non-grazing),0.4801666666666666
NGTS-11b,MCS,False,0.6951232892079318,0.4416271152708422,0.9365454888078758,0.2396916817786019,0.2534961739370895,0.241422199599944,0.101,1.101,1,Premium (non-grazing),0.4679895833333333
WASP-77Ab,MCS,True,0.0918486459325318,0.0216152102532047,0.1755370390422542,0.079929251288027,0.070233435679327,0.0836883931097224,0.13354,1.13354,1,Premium (non-grazing),0.4963125
TOI-421b,MCS,False,0.8869394597997942,0.6731867134798588,0.9862578387305664,0.1676554534891689,0.2137527463199353,0.0993183789307723,0.0285,1.0285,1,Premium (non-grazing),0.4408333333333333
WASP-22b,MCS,False,0.1158589496160209,0.0394904034800433,0.1985532945945712,0.0804703155379464,0.0763685461359776,0.0826943449785503,0.101853281,1.101853281,1,Premium (non-grazing),0.4963229166666666
WASP-126b,MCS,False,0.2483039733107021,0.0651175635827485,0.461809202444552,0.2035184752296244,0.1831864097279536,0.2135052291338498,0.07767888,1.07767888,1,Premium (non-grazing),0.49384375
HATS-26b,MCS,False,0.3113978430491628,0.1469495545444774,0.487155333590351,0.1723065171975387,0.1644482885046853,0.1757574905411882,0.0879,1.0879,1,Premium (non-grazing),0.4932604166666666
WASP-119b,MCS,False,0.5014535311416478,0.273010472333456,0.7510975898011296,0.2335578453664262,0.2284430588081917,0.2496440586594818,0.119889799,1.119889799,1,Premium (non-grazing),0.4910416666666667
HAT-P-66b,MCS,False,0.3095289322138727,0.1481671099760494,0.4906118643638846,0.1723504169963616,0.1613618222378232,0.1810829321500119,0.0872,1.0872,1,Premium (non-grazing),0.49721875
WASP-132b,MCS,False,0.1718669944195177,0.1189644918112192,0.2283112482589291,0.0562848098701305,0.0529025026082985,0.0564442538394114,0.12219,1.12219,1,Premium (non-grazing),0.4986041666666666
WASP-142b,MCS,False,0.746258897663891,0.5700282124324334,0.8737557782523737,0.1667278731367183,0.1762306852314575,0.1274968805884827,0.095870066,1.095870066,1,Premium (non-grazing),0.4898541666666667
XO-6b,MCS,False,0.6160359136133908,0.4784295158315557,0.715266104226935,0.1389157331249431,0.1376063977818351,0.0992301906135442,0.11,1.11,1,Premium (non-grazing),0.4941354166666666
TOI-5799b,MCS,False,0.345136979190583,-0.0244597612425137,0.728285176412085,0.3675023081198688,0.3695967404330967,0.3831481972215019,0.045,1.045,1,Premium (non-grazing),0.4787916666666666
TOI-6478b,MCS,False,0.174396173006392,0.1080140588114868,0.2512098574417791,0.7692643714581763,0.0663821141949052,0.0768136844353871,0.18027,1.18027,1,Premium (non-grazing),0.4617604166666667
TOI-561b,MCS,False,0.089506276594898,0.014136737857069,0.1797886452048754,0.0854365843975953,0.0753695387378289,0.0902823686099774,0.01507,1.01507,1,Premium (non-grazing),0.49446875
HAT-P-69b,MCS,False,0.3398658399762165,0.233502771709975,0.4470692930541264,0.1092900709596645,0.1063630682662415,0.1072034530779098,0.08703,1.08703,1,Premium (non-grazing),0.4938229166666666
TOI-6628b,MCS,False,0.8576204218357056,0.6657341140315192,0.9823080660915896,0.1696531801991054,0.1918863078041864,0.124687644255884,0.1,1.1,1,Premium (non-grazing),0.4732083333333333
HAT-P-68b,MCS,False,0.1971885303735758,0.1267004268435815,0.273876366672855,0.0749110892969816,0.0704881035299943,0.0766878362992791,0.1644,1.1644,1,Premium (non-grazing),0.49396875
WASP-24b,MCS,True,0.6358727112067128,0.489449029187364,0.7409571336314241,0.1457985408386674,0.1464236820193488,0.1050844224247112,0.099867962,1.099867962,1,Premium (non-grazing),0.4947083333333333
HATS-7b,MCS,False,0.3538361984772691,0.2031291507278944,0.5198956937992611,0.1588345477263439,0.1507070477493746,0.166059495321992,0.0711,1.0711,1,Premium (non-grazing),0.4970833333333333
HATS-42b,MCS,False,0.4115210526081595,0.2067851209872112,0.6430189324188368,0.2165310941901064,0.2047359316209482,0.2314978798106772,0.0976,1.0976,1,Premium (non-grazing),0.4910416666666666
WASP-145Ab,MCS,False,0.8806843236690549,0.6324653481537436,1.049217309617696,0.203066115684115,0.2482189755153113,0.168532985948641,0.136009436,1.136009436,2,Good (includes grazing),0.4556041666666667
WASP-165b,MCS,False,0.4774998674640031,0.2558667957881983,0.7286498179803399,0.228191431257653,0.2216330716758047,0.2511499505163368,0.0738,1.0738,1,Premium (non-grazing),0.49203125
HATS-61b,MCS,False,0.4969033609147639,0.3903727377455249,0.577281052774469,0.1121811677151514,0.106530623169239,0.080377691859705,0.0738,1.0738,1,Premium (non-grazing),0.4957395833333333
WASP-183b,MCS,False,0.8483971931677131,0.6249048864944832,1.0347610490368189,0.2034235643940918,0.2234923066732299,0.1863638558691057,0.173434153,1.173434153,2,Good (includes grazing),0.4707604166666667
L98-59d,MCS,False,0.860328565810783,0.6736575800208775,0.9676759967122622,0.1619735268958739,0.1866709857899054,0.1073474309014792,0.0448,1.0448,1,Premium (non-grazing),0.4587708333333333
TOI-270d,MCS,False,0.1807349842677088,0.0700279397952514,0.3091893775441016,0.121943417587412,0.1107070444724573,0.1284543932763927,0.05163,1.05163,1,Premium (non-grazing),0.4952916666666667
HAT-P-70b,MCS,True,-0.5828902524709457,-0.7459320754076666,-0.4211681073100435,0.1680527414566713,0.1630418229367208,0.1617221451609021,0.09887,1.09887,1,Premium (non-grazing),0.4930625
HATS-56b,MCS,False,0.6748676592850258,0.5314375225295539,0.767560213060426,0.1440920884323435,0.1434301367554719,0.0926925537754002,0.0789,1.0789,1,Premium (non-grazing),0.493625
WASP-171b,MCS,False,0.1771021391230383,0.0204924736217475,0.3543245698461989,0.1728045672325858,0.1566096655012908,0.1772224307231605,0.061519506,1.061519506,1,Premium (non-grazing),0.4920624999999999
HD28109d,MCS,False,0.3222769394758239,0.2094404244369379,0.4453459828901924,0.1428680405869697,0.112836515038886,0.1230690434143684,0.01999,1.01999,1,Premium (non-grazing),0.4885416666666666
WASP-164b,MCS,False,0.8042993412650163,0.6382936605114345,0.9067059602084152,0.1572824842072147,0.1660056807535818,0.1024066189433989,0.1242,1.1242,1,Premium (non-grazing),0.4866666666666667
HAT-P-59b,MCS,False,0.8121457587707311,0.6294475073540127,0.9048059418327786,0.1597206505099387,0.1826982514167184,0.0926601830620474,0.10452,1.10452,1,Premium (non-grazing),0.4844166666666667
TOI-122b,MCS,False,0.627977800876766,0.4003611907041686,0.8620005866598445,0.2177448137877176,0.2276166101725974,0.2340227857830784,0.075,1.075,1,Premium (non-grazing),0.4833541666666667
HD235088b,MCS,False,0.4141060560080203,0.3111947517610093,0.5090731254770823,0.1084710596245019,0.102911304247011,0.0949670694690619,0.02375,1.02375,1,Premium (non-grazing),0.4899583333333333
LTT3780c,MCS,False,0.7539031819586364,0.5817976333119192,0.8793442794035786,0.1634623512488525,0.1721055486467171,0.1254410974449422,0.0579,1.0579,1,Premium (non-grazing),0.4849791666666666
WASP-180Ab,MCS,False,0.2811953508296798,0.2216492622281336,0.3317611844273016,0.0656440595810695,0.0595460886015461,0.0505658335976217,0.107080445,1.107080445,1,Premium (non-grazing),0.49484375
WASP-176b,MCS,False,0.3286626190695964,0.1926731572997169,0.4750595556996834,0.1427277153701182,0.1359894617698794,0.146396936630087,0.080341736,1.080341736,1,Premium (non-grazing),0.4945416666666666
TOI-1728b,MCS,False,0.3735516376248651,0.2382775791377109,0.5154696880966364,0.1412442473710848,0.1352740584871541,0.1419180504717713,0.074,1.074,1,Premium (non-grazing),0.496875
TOI-1266b,MCS,False,0.5303042644542177,0.4119339839659632,0.6329997351448866,0.1254063964425723,0.1183702804882545,0.1026954706906688,0.0545,1.0545,1,Premium (non-grazing),0.4968958333333333
NGTS-13b,MCS,False,0.1291247062757125,0.0061612461862234,0.2676625096494799,0.1366254191621554,0.122963460089489,0.1385378033737674,0.06563478,1.06563478,1,Premium (non-grazing),0.4951354166666666
WASP-163b,MCS,False,0.422633032940991,0.2952808085469516,0.5556867618530797,0.1350108533637792,0.1273522243940394,0.1330537289120887,0.119,1.119,1,Premium (non-grazing),0.4920625
HATS-31b,MCS,False,0.433370123185015,0.2384776776814074,0.6522010444701813,0.2064847079365847,0.1948924455036075,0.2188309212851663,0.0908,1.0908,1,Premium (non-grazing),0.4915104166666666
WASP-3b,MCS,True,0.5021533237552189,0.3923614420769193,0.577216704353863,0.111849064923268,0.1097918816782995,0.075063380598644,0.105785117,1.105785117,1,Premium (non-grazing),0.4899895833333333
HATS-37Ab,MCS,False,0.1307833158073819,0.0406844925714175,0.2314384462236391,0.0982552662803636,0.0900988232359643,0.1006551304162572,0.0707,1.0707,1,Premium (non-grazing),0.493375
Kepler-1658b,MCS,True,0.8761645961336713,0.6690863401979184,0.9767929861729912,0.1656165693197109,0.2070782559357529,0.1006283900393198,0.0369,1.0369,1,Premium (non-grazing),0.4503645833333333
TOI-628b,MCS,False,0.1916619591733703,0.0683413856684741,0.3299228804517218,0.1364448259629968,0.1233205735048962,0.1382609212783514,0.08108,1.08108,1,Premium (non-grazing),0.4952395833333333
WASP-131b,MCS,True,0.7214299944478118,0.566890677061895,0.8184990888482878,0.1512641956016538,0.1545393173859167,0.097069094400476,0.080709194,1.080709194,1,Premium (non-grazing),0.4918541666666667
WASP-188b,MCS,False,0.5917833554819327,0.4499940098356866,0.6761834475199099,0.1333704937520897,0.141789345646246,0.0844000920379771,0.0742,1.0742,1,Premium (non-grazing),0.4952395833333333
TOI-540b,MCS,False,0.7339585048001079,0.5675010329694454,0.8694687575991747,0.161845729775586,0.1664574718306625,0.1355102527990668,0.0436,1.0436,1,Premium (non-grazing),0.4836875
GJ1252b,MCS,False,0.3872233657856312,0.131085987392044,0.6763638258080963,0.2649009107785796,0.2561373783935872,0.289140460022465,0.0277,1.0277,1,Premium (non-grazing),0.4895729166666667
K2-24c,MCS,False,0.4032948889367648,0.2292832103866837,0.6077420882654776,0.1886057692285162,0.174011678550081,0.2044471993287128,0.06147,1.06147,1,Premium (non-grazing),0.4961354166666666
K2-52b,MCS,False,0.2857702450559244,0.1123129736450902,0.487334150195421,0.1892415061267025,0.1734572714108342,0.2015639051394965,0.075,1.075,1,Premium (non-grazing),0.4962499999999999
K2-32d,MCS,False,0.4615104820869006,0.3388693962951492,0.5811309627373829,0.1292864012338661,0.1226410857917513,0.1196204806504822,0.03704,1.03704,1,Premium (non-grazing),0.4931562500000001
K2-289b,MCS,False,0.5827161326803714,0.4583762633513291,0.6625232148528694,0.1227813238611902,0.1243398693290422,0.0798070821724979,0.081,1.081,1,Premium (non-grazing),0.4972083333333333
K2-55b,MCS,False,0.3085241228942368,0.1228427334567224,0.5223708534171181,0.2032620110468876,0.1856813894375144,0.2138467305228812,0.056128,1.056128,1,Premium (non-grazing),0.4929270833333333
TOI-672b,MCS,False,0.3878939358391569,0.2041717730346856,0.5942544430315436,0.195958868207401,0.1837221628044712,0.2063605071923867,0.0885,1.0885,1,Premium (non-grazing),0.4925
KELT-3b,MCS,True,0.5813424865369954,0.4484761935948125,0.7015391561662468,0.1424224736454636,0.1328662929421828,0.1201966696292514,0.0939,1.0939,1,Premium (non-grazing),0.49421875
TOI-2134b,MCS,False,0.1897067296866921,0.0495726468783725,0.3509946542418432,0.1547940411435363,0.1401340828083196,0.161287924555151,0.03475,1.03475,1,Premium (non-grazing),0.4945104166666666
HATS-38b,MCS,False,0.4651507446453474,0.3634957115412353,0.5412932238835351,0.1064751811194823,0.1016550331041121,0.0761424792381876,0.057,1.057,1,Premium (non-grazing),0.4926458333333333
TOI-1759b,MCS,False,0.4197501713090274,0.1394620057831218,0.7291546905847014,0.2845414644478448,0.2802881655259056,0.309404519275674,0.049,1.049,1,Premium (non-grazing),0.4861458333333333
HAT-P-4b,MCS,True,0.0080648782760239,-0.1058199095462567,0.1241160351313564,0.1207949889120339,0.1138847878222807,0.1160511568553324,0.082,1.082,1,Premium (non-grazing),0.4950624999999999
WASP-87b,MCS,True,0.5889745434656771,0.4579242899217329,0.6921514510091509,0.1360807236057797,0.1310502535439441,0.1031769075434737,0.087477762,1.087477762,1,Premium (non-grazing),0.4919791666666666
KPS-1b,MCS,False,0.7188968509544814,0.5409127621450253,0.8743695597421981,0.1735153278407044,0.1779840888094561,0.1554727087877166,0.1143,1.1143,1,Premium (non-grazing),0.48746875
K2-79b,MCS,False,0.6461544541697158,0.4757092278193845,0.8014712327587628,0.1669334436906645,0.1704452263503313,0.1553167785890469,0.02968,1.02968,1,Premium (non-grazing),0.48528125
KELT-23Ab,MCS,False,0.5600659062757096,0.4420068795443043,0.6509823435369817,0.1261884669730834,0.1180590267314052,0.090916437261272,0.1365,1.1365,1,Premium (non-grazing),0.4941875
TOI-2421b,MCS,False,0.390884796427182,0.2507189086921194,0.536276619750874,0.1473247817370473,0.1401658877350626,0.145391823323692,0.054317419,1.054317419,1,Premium (non-grazing),0.4926354166666666
WASP-140b,MCS,False,0.8793196250779156,0.6835778692646243,1.0295428969301597,0.1840282267671548,0.1957417558132913,0.150223271852244,0.170089961,1.170089961,2,Good (includes grazing),0.4706875
TOI-1333b,MCS,False,0.489332843452545,0.3376472904947552,0.6455848031917817,0.1570295336895984,0.1516855529577898,0.1562519597392366,0.0745,1.0745,1,Premium (non-grazing),0.49265625
Wolf503b,MCS,False,0.8542965225648576,0.6296225725555021,0.9795987376610972,0.1781760719763151,0.2246739500093554,0.1253022150962395,0.02791,1.02791,1,Premium (non-grazing),0.4315729166666666
HAT-P-30b,MCS,True,0.7951203271182767,0.6130575823353326,0.9187440992317252,0.1694746452214995,0.1820627447829441,0.1236237721134484,0.1134,1.1134,1,Premium (non-grazing),0.48590625
