Star Name,Planet Name,Star Radius [Rs],Planet Radius [Rj],Planet Semi-major Axis [AU],Occultation_Probability
2492.01,2492.01,1.48974,1.5968962057891791,0.10093511843530431,0.07619880111556475
2494.01,2494.01,0.900438,0.8508026045291781,0.0760298947291453,0.060424275784519865
249.01,249.01,0.603418,0.2037077549520226,0.05926437078513523,0.04899278320897872
2498.01,2498.01,1.29068,0.4272258124935656,0.047671124081560795,0.1301927334647302
2497.01,2497.01,2.49897,1.0281487921725507,0.10646747653521955,0.11376924879681417
2495.01,2495.01,0.352909,0.1689650866088513,0.05772906848432727,0.029827940789982185
2500.01,2500.01,1.57828,1.241079348241062,0.04952101885270107,0.16019146314364385
2504.01,2504.01,1.69485,1.3141079241347282,0.1434443321888023,0.05932510026771982
2501.01,2501.01,0.658727,0.2591596300974934,0.05135830159864675,0.062058892344700196
2507.01,2507.01,0.923281,0.2467965612934314,0.13119312168277275,0.03362699756260847
2511.01,2511.01,1.95623,0.8659235155262127,0.019029588383499083,0.4998113183495839
2513.01,2513.01,1.70403,0.3531721656968611,0.0374869683665416,0.21589675334640884
2516.01,2516.01,2.3703,1.65853617257875,0.08712004066273986,0.13562445308705826
2520.01,2520.01,0.772443,0.1247535376825379,0.029930011657270435,0.12201264583884179
2519.01,2519.01,0.749722,0.2044110927656241,0.06417458332671017,0.0558514659155289
2524.01,2524.01,1.18729,1.174165636994349,0.0720560840580708,0.08441453149692175
2523.01,2523.01,1.1221,0.2555433066357075,0.05449204024972932,0.09800352547738557
2522.01,2522.01,0.966756,0.1485897817098416,0.030696885741452302,0.14877331223816176
2521.01,2521.01,1.72492,0.8066148222598333,0.06027391942700562,0.1394825632202291
2525.02,2525.02,0.824284,0.9226619483298832,0.2394984017460389,0.01784663612528735
2527.01,2527.01,3.45166,1.083595403681531,0.03900877109770706,0.4247679597717262
2526.01,2526.01,1.29088,1.051335556985397,0.07915002390322706,0.08219356533358191
2531.01,2531.01,0.873132,0.9525665407318302,0.07420954033770964,0.06085064094283319
2528.01,2528.01,0.914191,0.7784864841380854,0.10249583441185171,0.04510865981405177
2532.01,2532.01,0.877884,0.8446379048424999,0.12280425904668359,0.03653145784286376
253.01,253.01,0.639371,0.1191360063912046,0.03881647290739255,0.07806758622422558
2538.01,2538.01,3.49671,1.0937390556985398,0.04954457255007334,0.3387662138179345
2535.01,2535.01,0.879275,0.879221780870587,0.11798694507340841,0.03821791346214662
2533.01,2533.01,1.13132,0.8612308497734013,0.0725581577953617,0.07818203056091637
2541.01,2541.01,3.51938,0.727027746377217,0.03040183258399763,0.5497762013489355
2540.01,2540.01,0.661076,0.2312844818123706,0.09147115868227915,0.0348179898808582
2540.02,2540.02,0.661076,0.2040586967632742,0.1321338270726364,0.024004684452558198
2539.01,2539.01,1.38013,0.464021236618223,0.018899443891602377,0.35133322530543604
2543.01,2543.01,1.86619,0.8642917882140659,0.08030447494508715,0.11321530709383779
2546.01,2546.01,1.45965,1.669696866222794,0.034270551652617935,0.22135603674091323
2544.01,2544.01,1.98859,0.8091463459265372,0.09611040150187551,0.10024470952565492
2551.01,2551.01,1.48683,0.695764422047222,0.07510264827379463,0.09649401714250791
2553.01,2553.01,1.02264,1.0105825205617411,0.08378722070214571,0.06252392222577835
2550.01,2550.01,0.916742,0.9399440014130254,0.083661181668859,0.056328067984709324
2552.01,2552.01,0.684741,0.2684192409837464,0.02979800422228764,0.11116991788007956
2556.01,2556.01,1.33028,0.8477245904948806,0.08055772977941375,0.08182388614266888
2554.01,2554.01,2.04438,1.585024252112544,0.075833350342006,0.13535992527242083
2557.01,2557.01,2.86532,2.1809885115176524,0.10192409284540198,0.14096136517732855
2555.01,2555.01,1.59879,1.724902599451687,0.1363177759947605,0.06058961835010469
2559.01,2559.01,0.913419,1.3374543466401836,0.049691899530306886,0.0983457521426563
2558.01,2558.01,1.38395,1.0642310203169587,0.14351092131993404,0.048390772325781976
2561.01,2561.01,1.62116,1.3629963657472164,0.038984893753479855,0.21009471070393812
2560.01,2560.01,0.980277,1.2345368711184468,0.04266128481734965,0.12068845326892677
2564.01,2564.01,1.14295,0.9897242457897388,0.04573496419989972,0.12656039931978377
2562.01,2562.01,1.24198,1.2281223717339005,0.05106123721545064,0.12460920662433364
2563.01,2563.01,1.01729,1.181909427628266,0.05464751249348003,0.09690654919573753
2565.01,2565.01,1.89732,1.0667963739998882,0.04921515047403527,0.189641615968693
2568.01,2568.01,1.56587,1.4254819758854138,0.05282576778100507,0.1507456967343719
2566.01,2566.01,0.816613,0.7299789513791753,0.04643671993281884,0.08929323507803186
2569.01,2569.01,1.54184,0.8734594371258322,0.10377819471346224,0.07311456829433824
2570.01,2570.01,1.12141,1.2881724348178816,0.039264571075754956,0.14849750949261362
2573.01,2573.01,1.07086,1.3550652253398985,0.051624520838628396,0.10900977871436617
2571.01,2571.01,1.07747,0.7786666967772617,0.06246781813120312,0.08617012174281487
2572.01,2572.01,1.44904,1.0536997326973647,0.049364752358430984,0.14670934307193248
2574.01,2574.01,1.24648,1.696889347619314,0.05986755068585686,0.11037111835042739
2577.01,2577.01,1.89316,1.1824803983662509,0.05829004013306804,0.1607337970624363
2576.01,2576.01,1.21292,1.2071838042018688,0.050187682743434735,0.12388599978884775
2578.01,2578.01,1.2663,1.3143465274532815,0.04897213828747288,0.13307578350387764
2575.01,2575.01,1.45618,1.1634242499860126,0.04409474887845887,0.1661855811779848
2580.01,2580.01,1.82904,1.6400599163542775,0.04914027378112247,0.18904384412342
2582.01,2582.01,0.930079,0.8126207207100096,0.03794134314292017,0.12423516207463603
2583.01,2583.01,1.49494,1.2250980111061378,0.054917394903393674,0.13725409125740726
2581.01,2581.01,1.07981,1.1075137247524198,0.043499425334190024,0.127608485191853
2584.01,2584.01,1.43002,1.4505243955967102,0.060486360125079935,0.1214068562201285
2586.01,2586.01,1.90899,1.1261773307502938,0.08784738041821427,0.1071846355228194
2588.01,2588.01,1.75053,0.8930696055502714,0.051986456192888456,0.16480399197487122
2587.01,2587.01,1.71814,0.9760744765847924,0.06026179294238288,0.14033127846477414
2589.01,2589.01,1.06942,1.04730307614838,1.7005878696702363,0.003218771095826756
2590.01,2590.01,1.13493,0.1585558975130084,0.016871991955359697,0.31731450645640336
2591.01,2591.01,1.41077,1.8718918788116152,0.08726993707187813,0.08542811861833102
2593.01,2593.01,2.19379,0.5979285860935489,0.027927301998367866,0.37554273439116487
2594.01,2594.01,5.2773,2.098299619258099,0.04934392013964495,0.5176864070937102
2597.01,2597.01,3.04612,0.8211174790046438,0.05329529866032477,0.27316272219260396
2596.01,2596.01,0.868901,0.6081114923487942,0.1135661746317441,0.03813995502349709
2595.01,2595.01,1.02362,0.2966433862110446,0.048908278698955025,0.10022997479274355
2599.01,2599.01,3.53225,0.998520763721815,0.05477812803208655,0.3085866781773193
2600.01,2600.01,3.5044,1.439229880685951,0.05406355263095021,0.3141653977706031
2598.01,2598.01,0.857133,1.8782082426005708,0.05524210308522928,0.08840456962743692
260.01,260.01,0.618173,0.1498951457167235,0.09524853372786783,0.030934096819014125
2608.01,2608.01,1.5727,1.1181876926065857,0.05315998765467371,0.14763294648236433
2602.01,2602.01,1.73783,1.6806823432216194,0.08263754031952601,0.10751663636301281
2607.01,2607.01,1.65992,0.2779824655599228,0.03657721274882408,0.21467600502621126
2603.01,2603.01,0.594491,1.0463299814253342,0.020215244648033943,0.16149674838219535
2609.01,2609.01,1.23369,0.5467482947030436,0.02198236162832,0.2728789135996666
2611.01,2611.01,0.811248,0.4606342114362446,0.015330607185880297,0.26044740260047233
261.01,261.01,1.28018,0.2716559491975326,0.04426469691615832,0.13742911364254964
2614.01,2614.01,1.0,1.3355361972101774,0.056771106309941984,0.09315852748553648
2613.01,2613.01,1.06877,1.8931337745482013,0.12307150223056222,0.04773646223096846
2612.01,2612.01,1.12,1.7216373605438369,0.12291114079374145,0.04907028218360723
2615.01,2615.01,1.0785,1.139996606893079,0.03283273291691648,0.16935315943307386
2618.01,2618.01,1.59104,1.0588295479214456,0.09254119158819117,0.08542237370513893
2617.01,2617.01,0.978955,1.504891515554188,0.06221784578772012,0.08473095609340399
2616.01,2616.01,0.680594,1.2128310616572484,0.027826341627375642,0.1345734003425489
2619.01,2619.01,0.78742,1.080383693280367,0.09630852042629877,0.04338328882834835
262.01,262.01,0.848675,0.1844186951177754,0.0912720539804606,0.04420704703461791
2622.01,2622.01,1.0624,1.5582326724668494,0.02270322732354582,0.250419341923609
2620.01,2620.01,1.26077,1.5737470179880266,0.09371714814856377,0.07058745157727084
2627.01,2627.01,0.96594,1.1133394105634198,0.01932536419144272,0.2599760128739857
2628.01,2628.01,1.21202,0.9415218255189391,0.018104870452482533,0.33617514414407895
2624.01,2624.01,0.775778,1.175664435181559,0.037702074513488504,0.11059268793535919
2626.01,2626.01,0.752032,0.9715156320986964,0.03941447958963099,0.10051083297709704
2630.01,2630.01,1.87937,1.0990829849493648,0.09500626984338369,0.09752192553034932
2631.01,2631.01,1.07899,1.1599627398869805,0.06783941876398565,0.08213731172786749
2633.01,2633.01,1.67013,0.787804574917893,0.16603435973767647,0.049046308094601386
2636.01,2636.01,1.90224,1.2603911398478151,0.05023717310433862,0.18808062347892368
2632.01,2632.01,1.12556,0.6977075068399262,0.019227089701130986,0.28958155387522755
2635.01,2635.01,2.83273,1.2958389124453085,0.08230906218637869,0.16757319364610235
2641.01,2641.01,1.27132,0.6174276471809433,0.06054567825455794,0.10252254984105853
2645.01,2645.01,0.943683,1.844173033766016,0.02376226361922893,0.2217754644612628
2646.01,2646.01,0.843903,0.7224144812426565,0.008334267653333439,0.5123163017646657
2649.01,2649.01,1.21744,1.1808477789123255,0.048099757406616615,0.12943902131228316
2647.01,2647.01,1.33222,1.291910508868125,0.011691978945710021,0.5826936959091273
2656.01,2656.01,0.853081,0.8357441434566105,0.07118581217023151,0.06134119510639182
2657.01,2657.01,1.09349,1.103945157640016,0.03675936786573884,0.15269056822841726
2654.01,2654.01,0.756095,0.7140818770351928,0.03558739363179886,0.10839374434076769
2659.01,2659.01,0.907756,1.2583927422648686,0.02072914508162133,0.2326612368007954
266.01,266.01,0.918917,0.2103833307065126,0.09492110358945892,0.04607968403033914
2661.01,2661.01,1.16869,1.088930411514575,0.04452039453118023,0.13376674899770039
2667.01,2667.01,4.74771,1.0425211962177583,0.07059229520657997,0.31982647684045723
2665.01,2665.01,1.30245,0.5796423560678118,0.040812066069639226,0.15519941991271302
2672.01,2672.01,2.07156,1.658527251160969,0.11683610987762046,0.08923887508486061
2668.01,2668.01,1.68225,0.5507387467408941,0.023951629946589264,0.33761558554436594
2673.01,2673.01,1.24454,0.2004999432104291,0.02905308592511209,0.20250896447779104
2678.01,2678.01,0.938323,0.9159887278296872,0.043123032542088074,0.11134157516507763
2674.01,2674.01,2.10148,1.1812135570413471,0.08060953962619793,0.12823990129139842
2677.01,2677.01,1.53,1.7477414289710735,0.06294298891823977,0.12631193825852774
2676.01,2676.01,1.58989,1.4977186956582555,0.047028108761946096,0.17243906119200303
2685.01,2685.01,1.05475,0.9970487297879485,0.04319110588136537,0.12459890388120488
2684.01,2684.01,0.804344,0.4691898510882337,0.03201607048662629,0.12383776737037704
2679.01,2679.01,0.926956,1.0599358037262911,0.04812560558167072,0.10009881363111234
268.01,268.01,2.17,0.6860677330610419,0.05789523771334128,0.17996958585577044
2691.01,2691.01,0.946146,0.4970086160129805,0.04509100927769756,0.10284841161659873
2689.01,2689.01,0.889182,0.5871818462345437,0.04058601130559408,0.10879913089015623
2687.01,2687.01,1.60279,1.1420396115649305,0.048483536159263034,0.16499408885886194
2688.01,2688.01,1.48244,0.4213469639540089,0.031108727744121864,0.22808384008629815
2692.01,2692.01,0.842013,1.0853350801488275,0.04355559016581025,0.10181080180858186
2696.01,2696.01,1.1238,1.0817397487830804,0.07114146514314909,0.08072862395286799
2697.01,2697.01,1.60812,0.9749682207799476,0.05038253581521733,0.15768244364877693
2693.01,2693.01,0.971652,1.0331358647121356,0.022238517690497648,0.22539118096519425
2702.01,2702.01,1.5972,1.3487220972975995,0.034922217200899275,0.23115007671278862
2699.01,2699.01,1.20091,1.2503991519330837,0.05778738644876113,0.10698444589702716
2700.01,2700.01,1.16241,1.116221028506686,0.05343670519804489,0.11114430652024992
2705.01,2705.01,1.85399,1.1210118298550888,0.1322797828463514,0.06922936363271874
2703.01,2703.01,0.964691,1.005229669893135,0.06241334623114297,0.07957685247460512
2704.01,2704.01,1.22553,1.465842469926705,0.051236228676416196,0.12490781163306088
2708.01,2708.01,1.74333,1.2928829434062552,0.03597786935446595,0.24251465964196753
2709.01,2709.01,1.4776,1.352263900156661,0.03604458485530821,0.20856863628339942
271.01,271.01,1.33012,0.2503585176352598,0.037209998910727064,0.16945242292325136
2711.01,2711.01,1.11944,1.2571794294466514,0.06017024327036849,0.09650481522178832
2710.01,2710.01,0.629934,1.068536050467185,0.08554626582865647,0.04021373597705532
2715.01,2715.01,1.9499,1.2215740510826387,0.06137715822716973,0.15725279427065225
2713.01,2713.01,0.75413,0.5052279182146254,0.02064129898155305,0.18160206503992454
2716.01,2716.01,1.06686,0.8521372486292172,0.07618720423882303,0.07046628449227543
2714.01,2714.01,1.21311,1.1529951126000113,0.03542672965683237,0.17479847631164458
2718.01,2718.01,0.827006,0.9647888830918144,0.034574021782149286,0.12457421523316463
2720.01,2720.01,2.11898,0.9000729185083646,0.03266553413244319,0.3148390892547563
2723.01,2723.01,1.51722,1.4474108207911376,0.04429027131810833,0.17492535903003018
2721.01,2721.01,0.97,0.990785894505679,0.049877298459164866,0.09993412893839318
2724.01,2724.01,0.830893,1.6333599316007383,0.023497348724075804,0.19766546772544158
2725.01,2725.01,0.899197,0.3663535604683041,0.00642979162158813,0.6775903199666922
2728.01,2728.01,1.36775,1.384523746852795,0.027963049783065335,0.2511290055242125
2729.01,2729.01,0.753806,1.1175681625916185,0.04605440166700331,0.08771430436655123
2726.01,2726.01,1.37224,1.67310484781514,0.05292335445295317,0.13568914664166007
2727.01,2727.01,2.43384,1.0922491789291109,0.014496624630974413,0.8167744849473977
2731.01,2731.01,0.837633,0.1207255175544116,0.018969880056835076,0.208387132259877
2730.01,2730.01,1.51109,1.838463326386169,0.03645306987500002,0.21687792323905733
2733.01,2733.01,1.89635,1.427337630783864,0.04833768731861857,0.1965553365167623
2740.01,2740.01,0.584572,0.5344455614474347,0.012194869603795712,0.24386825279992635
2737.01,2737.01,2.91399,1.183640182677782,0.046657955549017985,0.3025651266531238
2736.01,2736.01,1.9358,0.9946131827337324,0.049669097745094655,0.19081672762807572
2735.01,2735.01,0.739227,1.1800091656409109,0.02755094564036492,0.1452462252064836
2743.01,2743.01,2.59202,1.5369818553124828,0.030887684409972613,0.414036195111981
2745.01,2745.01,1.73676,2.031094579113747,0.03357870807454672,0.2694384320436252
2746.01,2746.01,1.65058,1.110154464415599,0.08129752007665203,0.10094409964020538
2741.01,2741.01,1.39971,1.4542713910647345,0.04529717985527402,0.15904508527590278
2749.01,2749.01,2.16042,1.6922056032842834,0.08634082688787484,0.12573030194639162
275.01,275.01,0.818416,0.7761017891652213,0.01792906115710091,0.23296878490767378
2748.01,2748.01,1.10087,1.0322972514407205,0.05397782881404194,0.10398508421612013
2751.01,2751.01,0.810737,1.1428068534940972,0.0696066016136402,0.06201203461225501
2752.01,2752.01,1.20663,1.1280865141554302,0.056713182531527295,0.10844920669345146
2753.01,2753.01,1.34936,1.368340294998042,0.027637877245404473,0.25070944292563935
2755.01,2755.01,1.20622,0.8717866712918928,0.042458952751095215,0.14192786883950928
2760.01,2760.01,1.48233,0.602150200987523,0.01096131052111547,0.6551489798475
2761.01,2761.01,1.24384,1.5730868330722318,0.07096623399619302,0.09210305210471345
2757.01,2757.01,1.39823,1.8657271791249368,0.05045610875779093,0.14654407132231345
2758.01,2758.01,0.809621,1.1055331700050357,0.04807706665649285,0.08930337221466904
2762.01,2762.01,1.1269,1.2405677495384098,0.05206952528411071,0.11203236503670728
2766.01,2766.01,1.40404,1.555217233256868,0.07959511818058208,0.09137082757535972
2770.01,2770.01,1.70206,1.53033539906563,0.049183671508555335,0.1758045488522138
2767.01,2767.01,5.19474,1.2003232339282717,0.017113110406080385,1.0
2768.01,2768.01,0.657361,0.2687907198987299,0.022051799805906835,0.14445484924340948
277.01,277.01,0.523113,0.37966560940315,0.04029103927070806,0.06488192002839349
2776.01,2776.01,1.8335,1.5255713619705702,0.05528715310950506,0.16741129484037426
2771.01,2771.01,2.02475,1.2208781804957198,0.05405463438939844,0.18498847823731843
2773.01,2773.01,2.80727,1.279036903010127,0.014762659590973752,0.9257384719849652
2777.01,2777.01,1.14,0.6764477682677782,0.027488424940255985,0.20462443226325608
2779.01,2779.01,1.51059,1.1992794280478936,0.044172419867982045,0.17200955727861036
2778.01,2778.01,1.13606,1.310484900688189,0.05668208748033276,0.10425662901435145
278.01,278.01,0.300639,0.2254319336124321,0.005607223139156094,0.2685544112065702
2783.01,2783.01,1.55,2.0361708658311417,0.035097676487617115,0.23310087550670883
2786.01,2786.01,1.88805,1.432449603172383,0.045588968457595226,0.20761326309439426
2784.01,2784.01,1.0859,0.6431878306383931,0.007879765240690648,0.6798829867900122
2781.01,2781.01,0.698101,0.5301177816818665,0.03267743380468975,0.10710254176721451
2788.01,2788.01,0.928198,0.7409924416298327,0.04823421737127424,0.09683313795725876
2789.01,2789.01,1.45138,0.7187076321546467,0.041129289551612006,0.1724576737621097
2791.01,2791.01,2.01728,1.2495783814972306,0.05166192199355224,0.1931492451336982
2790.01,2790.01,1.93032,1.7926429246628992,0.0393130935785433,0.2501350890195658
2794.01,2794.01,1.84983,1.2883419417557211,0.05796811124897077,0.1590230419120786
2797.01,2797.01,1.12563,1.1616221235942483,0.05122411760809789,0.11302953687077515
2798.01,2798.01,1.60785,1.6947392859340908,0.049800419475795325,0.16640744115742137
2799.01,2799.01,1.07113,1.510092702120517,0.02506929687544543,0.22748623650060432
2795.01,2795.01,0.879321,1.0220554638281203,0.04333859722878152,0.1056261278063745
280.01,280.01,0.782681,0.2185485155878979,0.08732429600845536,0.04287782062455389
2800.01,2800.01,1.17,0.8725771089072902,0.07560933107008753,0.0774778247051159
2804.01,2804.01,1.50621,0.4859728222178704,0.05623718816302861,0.12868395930961107
2803.01,2803.01,1.1627,1.5569925953952892,0.033391340907867516,0.1842147191134335
2807.01,2807.01,1.14472,0.2194561717115201,0.04764791457128597,0.11392649247760456
2809.01,2809.01,1.3377,0.873987585058468,0.044724095939553406,0.14843461399764582
2808.01,2808.01,0.664837,0.1583970962765064,0.07922826141713156,0.039979418294051515
2811.01,2811.01,3.79296,1.1812938498013763,0.07660253320419576,0.23763666000868633
2813.01,2813.01,1.39742,1.129906483382756,0.07468037673575077,0.0942500876973086
2814.01,2814.01,1.53077,1.382266628154199,0.0684671471857037,0.11362198823049574
2812.01,2812.01,1.51964,0.3236850956470654,0.047193137608055616,0.15302486255928402
2816.01,2816.01,1.08071,1.2047482571476529,0.0399475097100128,0.14022273436564645
2818.01,2818.01,1.1411,1.2693571647177306,0.0549619644315549,0.10758834884136645
2817.01,2817.01,0.981385,0.8892762187097857,0.06716806075372815,0.07427457296045344
2815.01,2815.01,1.75375,1.3749510655737704,0.04586497442291699,0.1921474638393199
2820.01,2820.01,0.720183,1.0388455720919825,0.10447898382307627,0.03680784317169363
282.01,282.01,1.41189,0.3881839664502322,0.308338948107037,0.021896225715471136
2819.01,2819.01,1.96701,1.7883695655457954,0.055010515400983166,0.18182283001660302
2825.01,2825.01,1.35795,1.0366419819000727,0.06583505493608659,0.10344804189641675
2827.01,2827.01,1.49071,0.6870018055027136,0.06071593039143417,0.11958661244037594
2824.01,2824.01,1.30067,1.230477626028087,0.03326630459458415,0.19950402745905968
2822.01,2822.01,1.69358,1.0285680988082582,0.040938584334934594,0.20439117570056808
2831.01,2831.01,2.11264,1.2408532349074022,0.054390349412169185,0.1915369216454406
2830.01,2830.01,1.68052,0.7149552838359537,0.05899898490118357,0.13825452174753175
2832.01,2832.01,1.25125,1.167438887987467,0.04240371028068467,0.15038329770426512
2836.01,2836.01,1.18841,0.995933552565322,0.047103944306885,0.12743334036241108
2834.01,2834.01,1.14568,1.2333324797180103,0.05663683014081355,0.1044788369810737
2838.01,2838.01,1.64233,1.371168384434622,0.06101456419638584,0.13591633143504966
2841.01,2841.01,1.92086,1.2896623115873105,0.046327217424744556,0.20612546150113945
2840.01,2840.01,1.10565,1.7375531698651596,0.026348429962586635,0.2266608007885679
2842.01,2842.01,1.25674,1.0592488545571532,0.04647497769105381,0.13664637930927348
2839.01,2839.01,1.69995,1.0617111658647125,0.019149685884008665,0.43932562657623747
2843.01,2843.01,1.27236,1.5721411627874446,0.03274289527656678,0.20365902546960654
2844.01,2844.01,1.82233,0.760939839646394,0.052398752559288074,0.16867453017709588
2845.01,2845.01,2.28869,1.802063941839647,0.045831107177225175,0.25102326945853537
2851.01,2851.01,1.65591,1.3196918038381915,0.06506198381386781,0.12805371450158998
2849.01,2849.01,1.38659,1.2153647443070552,0.04373124024879955,0.1607342368814268
2847.01,2847.01,0.872571,1.04023731326582,0.03511781315225407,0.12970587154641164
2854.01,2854.01,2.45768,1.1693391499748225,0.0255396847598148,0.46939424828641735
2855.01,2855.01,1.18344,0.783833089814245,0.04636315800719319,0.1267846875084809
2852.01,2852.01,2.07141,0.8977176642141778,0.010282735736250142,0.9785371309430039
2856.01,2856.01,3.19015,1.034268884770324,0.012884948029473502,1.0
2857.01,2857.01,1.50848,0.7177682068623064,0.01119296494989636,0.6573909921915337
2859.01,2859.01,1.72664,1.806631707743524,0.054217284802067625,0.1640263282307169
2863.01,2863.01,1.50465,0.8429597861578918,0.02431904441093474,0.3042953204423965
2861.01,2861.01,1.48946,1.0799108581379733,0.06986361989236883,0.1065328198040979
2865.01,2865.01,1.0976,0.8768433308901694,0.012478367678858331,0.4426373396911523
2866.01,2866.01,0.866349,1.1371417532031556,0.024701709209247358,0.18510303942149908
2868.01,2868.01,1.27013,1.083747067783808,0.08716737532688187,0.07370435009562498
287.01,287.01,1.17009,1.821276241795306,0.04753147314767936,0.13279292062626852
2875.01,2875.01,2.71938,1.420566274688077,0.05821633022465621,0.2288922785388184
2870.01,2870.01,2.0,1.760579349157948,0.05947436939121814,0.17053237920802777
2874.01,2874.01,1.30784,0.5311714011218038,0.04913625121299948,0.12894575468561323
2879.01,2879.01,1.1,1.1486682249762212,0.03382494231542758,0.16746388402381157
2876.01,2876.01,0.922991,0.8354078060062664,0.061489332416791685,0.07629902685779182
2878.01,2878.01,0.937987,0.4149966987774856,0.0334806579329562,0.13621006148565912
2877.01,2877.01,1.23937,1.5259371400995916,0.04706657405616266,0.13795111944952976
2880.01,2880.01,1.7915,1.176654712555251,0.06177933789922249,0.14395798367158785
2881.01,2881.01,1.64916,1.17752901149779,0.0409876247181819,0.20084352986717305
2887.01,2887.01,1.1499,1.4679390031052426,0.0661172729185915,0.0914903476204195
2886.01,2886.01,1.21724,1.6638265733228892,0.027974772641244296,0.23077464914925142
2884.01,2884.01,1.77339,1.27659243453813,0.04044401952946743,0.21899822879674338
2891.01,2891.01,1.81199,1.5541734273764898,0.14682972958416957,0.062448736608750735
2892.01,2892.01,0.785595,1.3529419279080177,0.1089703602221905,0.03945978822790109
2894.01,2894.01,1.01976,1.024178761260001,0.07572398934993921,0.06909052122823338
2897.01,2897.01,0.977373,0.7095917274660102,0.10196667544694372,0.04790144527559309
2896.01,2896.01,3.36039,1.614232411878252,0.02262450005385234,0.7248255844548163
2901.01,2901.01,1.7218,1.8174266232585463,0.06781245142411986,0.13088617997965873
2902.01,2902.01,0.88979,0.4719340791976725,0.03797472952040298,0.11490467532624363
2899.01,2899.01,1.82823,1.541487171291893,0.0503650736023024,0.18343648374993882
2909.01,2909.01,1.64,0.8415555549991608,0.05055690896227014,0.15880996773933118
2906.01,2906.01,1.09262,1.1967814310692104,0.05175540856893533,0.10922778819915972
2904.01,2904.01,1.31169,0.6290411384630449,0.07274918802614885,0.08798155521924325
2908.01,2908.01,1.05703,0.5226104086191462,0.06863734161833279,0.0752569363602386
2914.01,2914.01,1.94295,1.3537002484194036,0.05082596453620078,0.1905040339097501
2912.01,2912.01,1.82836,1.0533517974039053,0.09260459306356784,0.09725348448209284
2913.01,2913.01,0.781563,0.9773502393274772,0.06271764808126844,0.06539950995930688
2911.01,2911.01,0.77,0.9773145536563532,0.022643882559217968,0.17876408927685514
2918.01,2918.01,0.990063,0.8510827370475019,0.09727948967797095,0.05151120082582891
2916.01,2916.01,0.959361,1.1754324783192525,0.05463478727442114,0.09194159787270823
2920.01,2920.01,1.40085,1.6240548928551448,0.04370519860603067,0.16681617290808873
2919.01,2919.01,0.885552,0.940585076651933,0.05221723537162541,0.0874755430592879
2921.01,2921.01,1.25361,1.2003410767638336,0.04376251691869493,0.1463240488812903
2923.01,2923.01,1.24693,1.090438131119566,0.05433849883469439,0.1163065168429732
2924.01,2924.01,1.34715,0.8223414975241986,0.08205020931552162,0.08114384481195104
2925.01,2925.01,1.51183,0.7366396818944777,0.030858742632366966,0.23924344751917603
2926.01,2926.01,1.92236,1.24233419025905,0.03939278926781697,0.24201324914609937
2927.01,2927.01,1.21656,1.3130007405024338,0.02805703628837363,0.22400970017365848
2928.01,2928.01,1.30308,0.964458790633917,0.044899254011802524,0.14523271212202796
2930.01,2930.01,2.33637,0.9709981898673978,0.08521968151079894,0.13294167134357937
2932.01,2932.01,2.10366,1.424786105298495,0.05079074714351872,0.2060197967880432
2929.01,2929.01,0.887364,1.058240734347899,0.031241439006585114,0.14827692984610205
2931.01,2931.01,1.77056,0.9887785755049516,0.08609410450288142,0.1011272863491608
2935.01,2935.01,1.22302,1.1743173010966264,0.06068878897829752,0.10296488621933689
2937.01,2937.01,1.5576,2.1404800825267163,0.03218081891399959,0.25687635519820595
2939.01,2939.01,1.43961,1.28842223451575,0.062000001575631125,0.1179127240419173
2938.01,2938.01,0.923963,1.0840325531528003,0.054252796600672136,0.08874957939979271
2941.01,2941.01,0.98,1.4593298349465675,0.015080315832318635,0.34845845933825825
2945.01,2945.01,2.09201,1.3707579992166956,0.05067910149501567,0.20489514258204136
2943.01,2943.01,0.981342,1.230272433419124,0.014035927827458156,0.3670323286568216
2942.01,2942.01,1.84803,1.1310841105298497,0.04967655295664955,0.18388437496027202
2944.01,2944.01,1.44678,1.991456719912717,0.08267758588344709,0.092889858360698
2950.01,2950.01,1.54858,1.101705881776982,0.04680358377960479,0.1651181202639304
2949.01,2949.01,1.0618,1.178483603200358,0.03995053384121338,0.1376967075049145
2946.01,2946.01,0.721185,0.9406742908297432,0.0498348369558297,0.07631991065288767
2952.01,2952.01,0.50936,0.5585137623370448,0.07598156666514447,0.03468831686869499
2955.01,2955.01,2.43144,1.455770189251944,0.015654876454647866,0.7667282921190278
2957.01,2957.01,1.27101,1.3487399401331617,0.029046416118536946,0.225685185027863
2956.01,2956.01,0.896188,0.98223025485369,0.050441841760621414,0.09192954164325089
2958.01,2958.01,1.06664,0.5301472223605439,0.03274123305507864,0.15924045479801108
2964.01,2964.01,1.23666,1.155377131147541,0.061807146072076095,0.10198165783181277
2961.01,2961.01,1.44446,1.3330293234208024,0.06452808536572863,0.11397302869720322
2962.01,2962.01,2.79,1.4657086486599895,0.044911869310834046,0.3044909502422589
296.01,296.01,0.946086,0.8038509670312763,0.15726550757806848,0.030419244504010273
297.01,297.01,1.09429,0.8435039926425335,0.05644796391454674,0.09729431070837563
2972.01,2972.01,1.19971,1.1761640345772952,0.03665412466213873,0.1675471576656787
2966.01,2966.01,2.44095,0.9174607617635538,0.02520769173220332,0.4677146817029407
2971.01,2971.01,1.07566,0.7994643059083535,0.05634820909202038,0.09555549852362176
