Planet,eclipse_observed,b_occ_median,k_nominal,prob_false_eclipse,prob_grazing_eclipse,prob_true_eclipse,b_mean,b_std,k_mean,k_std,dominant_regime
Kepler-7b,True,0.5522444587483472,0.08294,0.0,0.00544,0.99456,0.5386586332617661,0.11745280388919428,0.08294036436361839,0.00010981800287563015,True Eclipse
WASP-192b,False,0.8174756687825013,0.095756138,0.05607,0.23055,0.71338,0.8122757590525306,0.19608858321779216,0.09575646592883667,0.003202657651918625,True Eclipse
KOI-13b,True,0.2535771675975546,0.087373,0.0,0.0,1.0,0.25345234997611404,0.004158037705139474,0.0873731642474681,2.3537225814048448e-05,True Eclipse
TOI-1136b,False,0.722290452553406,0.018,0.0,0.00185,0.99815,0.7264493948522643,0.05600523796906588,0.01800489276564617,0.0017937181836038252,True Eclipse
TOI-532b,False,0.3363378892840458,0.0877,0.0,0.00175,0.99825,0.3420825899243416,0.11598050968470397,0.08769934489290808,0.0015937191222441301,True Eclipse
HATS-70b,False,0.2298716095262503,0.074,0.0,0.0,1.0,0.23644853340955696,0.1238849875157531,0.07401124247162223,0.0028012850308999585,True Eclipse
WASP-42b,False,0.4217995735123998,0.128602201,0.0,0.0,1.0,0.42499508947553316,0.06719411575898356,0.12860969314049836,0.001438073624815775,True Eclipse
TOI-2236b,False,0.7625397920573325,0.083751915,0.0,0.00545,0.99455,0.7629867536121435,0.04378138060483195,0.08375152578287737,0.0005449857171259643,True Eclipse
HD73583b,False,0.2298023570769391,0.03803,0.0,0.0,1.0,0.2376480734034938,0.13478818132502507,0.03803441771028988,0.0006354260307849804,True Eclipse
TOI-269b,False,0.8209593559709412,0.0638,0.24271,0.12813,0.62916,0.8204946624260343,0.3698684540909842,0.06380549535397433,0.0020557539959089577,True Eclipse
TOI-3693b,False,0.1747183535643852,0.146024346,0.0,0.0,1.0,0.18325316855618487,0.09935113384541684,0.1460279237699919,0.001373522322464399,True Eclipse
TOI-139b,False,0.3662205875073853,0.0321,0.01515,0.00708,0.97777,0.39596964054128525,0.26343587028238447,0.03210808972587249,0.0022860777467316917,True Eclipse
TOI-1244b,False,0.4331753099319613,0.03012719,0.00832,0.00078,0.9909,0.4442943430132555,0.1919466683959172,0.030128138837867663,0.0011937874005753866,True Eclipse
TOI-238b,False,0.4215362382714025,0.02,0.02014,0.00614,0.97372,0.4401832961132098,0.2629875100511314,0.020001440857634376,0.0009975608939180322,True Eclipse
K2-121b,False,0.762351842687561,0.108881,0.1,0.1954,0.7046,0.8001928072009957,0.23559829544212132,0.10887861438378961,0.0053122500321516036,True Eclipse
TOI-157b,False,0.7888177817727859,0.11329,0.0193,0.15101,0.82969,0.7642674984694873,0.17028014568128164,0.11329096489338399,0.0005484992971210706,True Eclipse
HAT-P-36b,False,0.4059496399239918,0.126,0.0,0.0,1.0,0.4110195006058731,0.05522315954220519,0.12600123698683,0.0011038717049321747,True Eclipse
HAT-P-65b,False,0.4312444895712165,0.1045,0.00238,0.00535,0.99227,0.43546620076421294,0.14750393150935182,0.10449693086796102,0.0024023428553134932,True Eclipse
TOI-1136d,False,0.2520748852974263,0.04379,0.0,0.0,1.0,0.2566005380333088,0.11243468911724076,0.043790635904308504,0.000685775284632316,True Eclipse
KELT-10b,False,0.2043023793767235,0.119,0.0,0.00405,0.99595,0.22378296816401544,0.13425345487945056,0.1189952398299979,0.0012982765575607822,True Eclipse
WASP-129b,False,0.5897287900598089,0.106188108,0.0,0.0,0.0,0.5816577768904482,0.14266816545835856,,,False Eclipse
WASP-159b,False,0.1754377622425459,0.067209718,0.0,0.00119,0.99881,0.1927699946538393,0.12594738850365558,0.06721089355214276,0.001341649579277656,True Eclipse
TOI-2818b,False,0.3298702657625788,0.113967079,0.0,0.00377,0.99623,0.34336536076358054,0.12458140768633766,0.11396074648941928,0.001314638488819885,True Eclipse
K2-31b,False,1.01939055013055,0.135,0.3016,0.45322,0.24518,1.0158105786670233,0.2731624117368794,0.13505090186443483,0.04470333626570651,Grazing Eclipse
HIP67522b,False,0.1524952279472854,0.06644,0.0,0.00196,0.99804,0.18286131519897772,0.14321793808043184,0.06643939505709195,0.0014498028290350488,True Eclipse
WASP-135b,False,0.7341082841484394,0.139157803,0.0108,0.15718,0.83202,0.7245933452073519,0.17702405117237968,0.13915978856642475,0.002876478456219113,True Eclipse
HATS-5b,False,0.1630172295950504,0.1076,0.0,0.0,1.0,0.16531932400210894,0.07003290405773974,0.10760048014974417,0.00040131865009795426,True Eclipse
TOI-677b,False,1.80707386747176,0.09404,1.0,0.0,0.0,1.8065687359912097,0.1140948676169624,0.09404248581972845,0.0005745530145064831,False Eclipse
TOI-6008b,False,0.436409816045511,0.03867,0.00263,0.00187,0.9955,0.43978424510567654,0.12928274829618785,0.038668437325819184,0.0010898658773725721,True Eclipse
WASP-11b,False,0.0867759097306423,0.128164697,0.0,0.0,1.0,0.104316490792323,0.08154214243788063,0.12815322086808817,0.0009736451837266473,True Eclipse
K2-417b,False,0.4027234445965441,0.0525,0.02596,0.02096,0.95308,0.4360634932139128,0.2956456240038868,0.052490623623816235,0.002055214747985051,True Eclipse
TOI-4479b,False,0.4745311196438796,0.062,0.05868,0.0414,0.89992,0.5160973509484432,0.33608174453000267,0.061976991997863815,0.008270008843478248,True Eclipse
HAT-P-63b,False,0.2427523597084366,0.1191,0.0,0.0,1.0,0.24481793416296962,0.09322979159793977,0.11910083143139487,0.0031986864670023474,True Eclipse
TOI-1180b,False,0.4693944432174594,0.03748996,0.01268,0.01188,0.97544,0.48324406156113897,0.23438090010600224,0.03749302775392675,0.0016212488453883113,True Eclipse
Kepler-450b,False,0.4470867626265082,0.035375,0.03425,0.01564,0.95011,0.4812896804308571,0.27504797131790504,0.03538162157254885,0.001303889942073703,True Eclipse
TOI-125b,False,0.2106986130369222,0.0295,0.0,0.0,1.0,0.22386492885676754,0.12148070361842996,0.02950056036988201,0.000701225134265514,True Eclipse
WASP-50b,False,0.6875941969091748,0.1404,0.0,0.009,0.991,0.6881995629839412,0.06981623855130932,0.14040543538184397,0.0013000991709019112,True Eclipse
HD209458b,True,0.4977480018764042,0.120033725,0.0,0.00371,0.99629,0.4845465841677568,0.11045176435654995,0.12003361562573125,9.97522269495796e-05,True Eclipse
HD110067f,False,0.3230515568624863,0.03026,0.0,0.0,1.0,0.322867415816017,0.08613806614144813,0.030260035065426946,0.00039062446215969344,True Eclipse
TOI-163b,False,0.3506739301787462,0.09082,0.0,0.00221,0.99779,0.35068894234616965,0.1020585556260655,0.09082339480690958,0.0015464677285635484,True Eclipse
WASP-153b,False,0.5954617248494729,0.092,0.00706,0.01567,0.97727,0.5924825563017031,0.156357288164287,0.09200372327980312,0.0010005838285998302,True Eclipse
HAT-P-46b,False,0.655292996399264,0.0942,0.01969,0.10457,0.87574,0.6345402587560476,0.2538568117667663,0.09419913842819298,0.0016997445596201239,True Eclipse
HATS-64b,False,0.2986184131223192,0.0817,0.0,0.00099,0.99901,0.3054014115503504,0.12431050719274025,0.08170624970036618,0.002401202060775575,True Eclipse
WASP-10b,True,0.5634010598675545,0.169724177,0.0,0.00952,0.99048,0.5693256362323665,0.10904412601851912,0.16971725416260738,0.002945978205975861,True Eclipse
WASP-160Bb,False,0.1966259555387911,0.129,0.0,0.00241,0.99759,0.2102219174044333,0.12209223464819288,0.12899730335948933,0.0016023657987936115,True Eclipse
Qatar-4b,False,0.3067481962017473,0.1379,0.00449,0.00586,0.98965,0.33133109591911775,0.19945640692729483,0.13788489773883866,0.003005401366985458,True Eclipse
TOI-2000c,False,0.6109236100342631,0.06581,0.0,0.00048,0.99952,0.6127866928440809,0.0643943237726708,0.06581296206499017,0.0006779428744506019,True Eclipse
TOI-1260d,False,0.519318407245043,0.0425,0.00306,0.00294,0.994,0.5145777191243304,0.13069346685861966,0.04250147193563448,0.000900445637525329,True Eclipse
L98-59b,False,0.5940196679435822,0.02512,0.07285,0.02183,0.90532,0.6509153730545483,0.24042216349224457,0.025119852374617443,0.0006829994586168577,True Eclipse
LTT1445Ac,False,0.9154142675032826,0.0396,0.23603,0.1628,0.60117,0.8986122438920768,0.23325471514947985,0.03959651424240858,0.0017461918418827337,True Eclipse
HATS-55b,False,0.6481551841062273,0.1141,0.00439,0.02486,0.97075,0.6257376745700604,0.14471422184443394,0.11411073535430244,0.001994159566235124,True Eclipse
WASP-105b,False,0.0861869953497591,0.109613531,0.0,0.0,1.0,0.09446008507862791,0.05965334325873069,0.10961283051529606,0.0004572284521394971,True Eclipse
XO-2Nb,True,0.1921549820105833,0.105112767,0.0,0.0,0.0,0.215699051029373,0.1492739893547041,,,False Eclipse
TOI-954b,False,0.5161346857235676,0.0462,0.013,0.01501,0.97199,0.5575352604697048,0.16864736764515575,0.04620030123827098,0.0021115287090855642,True Eclipse
Qatar-8b,False,0.1058950826164304,0.1005,0.0,0.0,1.0,0.11928475641665627,0.08361876119134828,0.10050103694061978,0.0007965128190150018,True Eclipse
TOI-125c,False,0.5427956561005846,0.02985,0.00496,0.00229,0.99275,0.5676988150425084,0.12143648924396679,0.029853943866229384,0.0009898261103999078,True Eclipse
TOI-178d,False,0.4680780670651104,0.03623,0.00268,0.00208,0.99524,0.4654873014893422,0.12529456659575328,0.03623271503668728,0.000892392411983301,True Eclipse
KELT-24b,False,0.0758501793751696,0.087024,0.0,0.0,1.0,0.07597587399963132,0.04119030586358472,0.08702379949792359,0.00010744357641898163,True Eclipse
TOI-2076d,False,0.765636975902257,0.038,0.03597,0.03476,0.92927,0.7440943049268052,0.17305476597742578,0.037998365145802834,0.000602780100506896,True Eclipse
TOI-1937Ab,False,0.8477321373617529,0.118652841,0.04682,0.33003,0.62315,0.8289046257489463,0.18918600261583746,0.11863082304595764,0.006739989365997834,True Eclipse
WASP-116b,False,0.0637325241680182,0.0881,0.0,0.0,1.0,0.05933942686101651,0.02641064423508171,0.08809966638175294,0.00039918758291992637,True Eclipse
GJ9827b,False,0.4731798217554995,0.0242,0.00861,0.00079,0.9906,0.4866681461563464,0.17674084391477696,0.024200284214048934,0.00043606735841574684,True Eclipse
TOI-406c,False,0.730297882465529,0.0297,0.00931,0.01009,0.9806,0.7255637287389387,0.1273257618810462,0.029697904341932885,0.0016520561293103103,True Eclipse
HATS-27b,False,0.3319523576514768,0.0895,0.00564,0.00297,0.99139,0.3470984548894738,0.18479266217735052,0.08950113835548737,0.004299261947016834,True Eclipse
TOI-858Bb,False,0.3886199091740255,0.098598754,0.0,0.00335,0.99665,0.3901986861022184,0.11054059912576242,0.09860273891313077,0.0007627493225596312,True Eclipse
HAT-P-2b,True,0.3551044964808937,0.07227,0.0,0.0,1.0,0.36652232057664563,0.11409714678736146,0.0722653433146112,0.0006080743857699571,True Eclipse
K2-129b,False,0.489475798716471,0.026595,0.05595,0.0177,0.92635,0.5216975582926956,0.30988175229072384,0.026595594615229857,0.001056855634063865,True Eclipse
WASP-167b,False,0.7515793199589261,0.090706728,0.02269,0.09035,0.88696,0.7401045306781522,0.17421131080782554,0.09070704262387028,0.0005495716591457032,True Eclipse
HAT-P-22b,False,0.4640161664505622,0.1065,0.0,0.0,1.0,0.4701208679490387,0.08788347525773499,0.10649825943948193,0.0017036972286064904,True Eclipse
TOI-3785b,False,0.6491534270522675,0.0962,0.0,0.00053,0.99947,0.6512817032528115,0.058425437027510546,0.09619884900506834,0.001695457088755441,True Eclipse
WASP-90b,False,0.810941466783525,0.084597564,0.05345,0.1679,0.77865,0.7999061870089188,0.1943466878087426,0.0845950547182773,0.0011816044083238489,True Eclipse
TOI-5126b,False,0.220044260546383,0.03498,0.0,0.0,1.0,0.24077607735132836,0.1302072231554369,0.03497929021788056,0.0006235088132073913,True Eclipse
K2-33b,False,0.1725757739916986,0.0432,0.0,0.0,1.0,0.17760000228092168,0.10784639652459677,0.04319523822823334,0.0008022603826805003,True Eclipse
KELT-7b,True,0.5798778336361528,0.09097,0.00543,0.00422,0.99035,0.5712158922388042,0.13348223729606867,0.09096996514810872,0.000643996507670685,True Eclipse
TOI-2120b,False,0.7251141746727454,0.0796,0.04091,0.14919,0.8099,0.7441962986474253,0.1850750340235404,0.07960137796864014,0.0014050920357663132,True Eclipse
TOI-2005b,False,0.552177406895574,0.05107,0.17132,0.04387,0.78481,0.6792060541356666,0.44591534563337676,0.05107017097102541,0.00041159709156549416,True Eclipse
WASP-44b,False,0.5127627461433253,0.1248,0.00498,0.0098,0.98522,0.5158794298599241,0.15477019077974644,0.12479891179296448,0.0022942371979979286,True Eclipse
HD3167b,False,0.1857440525870148,0.01712,0.0,0.0,1.0,0.19924110376336582,0.12214811985676441,0.017121396512350052,0.0007370547579004555,True Eclipse
TOI-421c,False,0.9413100592968052,0.0542,0.07365,0.40236,0.52399,0.9438957163419655,0.07819656307703954,0.05419897372658608,0.0010558582274902619,True Eclipse
TOI-2328b,False,0.7243107430999409,0.102,0.0,0.00793,0.99207,0.7257685867771453,0.06133944764582224,0.1020000766100741,0.0010024448339467588,True Eclipse
WASP-113b,False,0.4768677790579754,0.090045164,0.00844,0.01153,0.98003,0.5002815798522364,0.18047975367376143,0.09003798073478315,0.0015592262473021346,True Eclipse
TOI-1798.01,False,0.2534389114480699,0.02764088,0.00754,0.00061,0.99185,0.27793159534839756,0.18551939558570918,0.027641807985366525,0.0011668302933157714,True Eclipse
TOI-2977b,False,0.1016035801139616,0.112435594,0.0,0.0,1.0,0.1063869470427234,0.06496641499135145,0.11242844380077037,0.0014891242084857344,True Eclipse
K2-34b,False,0.8323618846822983,0.0905,0.0603,0.21612,0.72358,0.8213250466128008,0.1924087012920504,0.09049905600941656,0.0017079662585305474,True Eclipse
TOI-451c,False,0.1379948252990218,0.03237,0.0,0.0,1.0,0.1454641758098063,0.09060052778258787,0.03236922354788586,0.000678463738576362,True Eclipse
V1298Taub,False,0.3260515852622158,0.0713,0.00341,0.00386,0.99273,0.3496026142517536,0.18234295450904223,0.07129091884268395,0.0020513241243645874,True Eclipse
WASP-81b,False,0.1452709306062189,0.114456646,0.0,0.0,0.0,0.1570297530203961,0.09837175230114135,,,False Eclipse
TOI-3493b,False,0.181168579770657,0.024039577,0.0,0.0,0.0,0.19214748593467965,0.11558350124094918,,,False Eclipse
TOI-1411b,False,0.2389363851273238,0.0179008,0.0,0.0,1.0,0.24376236279826324,0.0866202028745235,0.017901945784777152,0.00047619292946724976,True Eclipse
TrES-5b,False,0.5903861457457998,0.143,0.00232,0.01949,0.97819,0.5779971139204737,0.14000774010694805,0.14300289415479236,0.0011942734359702578,True Eclipse
HD101581c,False,0.6870859069134031,0.0144,0.02568,0.00789,0.96643,0.6819475630308582,0.17313143407784598,0.014398984203385173,0.0007518710445157686,True Eclipse
TOI-1064c,False,0.7790572522313063,0.03347,0.00145,0.00551,0.99304,0.7824664588746836,0.05834992069075768,0.03346961715530739,0.00041663892890871177,True Eclipse
G9-40b,False,0.5009362475213308,0.0575,0.00032,0.00452,0.99516,0.49503281899949825,0.1223277268431523,0.05750514832406434,0.0007489771067678088,True Eclipse
HAT-P-28b,False,0.2942261345274022,0.113,0.0,0.00178,0.99822,0.2993213546739354,0.13274103292204473,0.11299765791045589,0.0023989449592856874,True Eclipse
HATS-29b,False,0.4834216144144299,0.1201,1e-05,0.00772,0.99227,0.4825523403406439,0.1274205133270769,0.12010234190026917,0.002703050360735552,True Eclipse
TOI-2443b,False,0.1276166010131725,0.03436,0.0,0.0,1.0,0.13174842203518453,0.07050002541009001,0.03435585338553495,0.0006215293068364859,True Eclipse
HIP116454b,False,0.5112401160498359,0.02981,0.04898,0.02208,0.92894,0.5525203314256597,0.2665043133730879,0.029811462809559354,0.0007061612650011667,True Eclipse
WASP-106b,False,0.4004430047783393,0.07559,0.0,0.00249,0.99751,0.42002787871924346,0.119342168392283,0.07558978972850301,0.0007999224612549626,True Eclipse
TOI-216.02,False,0.9044034548781013,0.0833,0.01344,0.41901,0.56755,0.9094854351448456,0.07431418575715472,0.08324361243347721,0.013267108708536389,True Eclipse
TOI-1470b,False,0.5754690922749708,0.0426,0.00462,0.00253,0.99285,0.564556109283215,0.12550651228639242,0.04259942084110617,0.000748218229412833,True Eclipse
HD109833b,False,0.6446160435861532,0.0265,0.14261,0.03194,0.82545,0.7008357795564238,0.3143717376533129,0.02649920407652829,0.0013065489187669428,True Eclipse
WASP-133b,False,0.2470439706715183,0.086349201,0.0,0.0,0.0,0.2529875427546981,0.10884376882467214,,,False Eclipse
WASP-88b,False,0.2270272954326023,0.084,0.00202,0.00327,0.99471,0.2440841942894952,0.15424670080523628,0.08400889745202199,0.0019958450142572256,True Eclipse
TOI-1184b,False,0.6624442125488803,0.03168869,0.0406,0.02845,0.93095,0.6641627137057826,0.21426815603654464,0.031686210111921756,0.0013288502841288714,True Eclipse
TOI-270c,False,0.2898760002035722,0.05701,0.0,0.0,1.0,0.2909169235533473,0.11075337447330909,0.05700888937259984,0.0007116847046604743,True Eclipse
HAT-P-52b,False,0.4418417017873272,0.1161,0.00518,0.00515,0.98967,0.44973128725324096,0.1714689286964791,0.11610474750256583,0.0026874357997362214,True Eclipse
Kepler-63b,False,0.4808931123174801,0.059248,0.0479,0.03623,0.91587,0.52584800834757,0.2971203559046236,0.05928242153267946,0.008717401818692091,True Eclipse
WASP-7b,False,0.1028080739161569,0.076358384,0.0,0.0,1.0,0.12132323346053753,0.09545532220518191,0.07635645215722976,0.001312833154739581,True Eclipse
HD108236d,False,0.374315408793747,0.02805,0.00848,0.0007,0.99082,0.39350261975584666,0.20530737378075947,0.028047524070166086,0.0009500982375998845,True Eclipse
HIP67522c,False,0.3466326530801732,0.0528,0.09673,0.03475,0.86852,0.47537200810880326,0.41094452627346306,0.052796068967632774,0.0023490532784734603,True Eclipse
piMenc,False,0.5778641076143207,0.01703,0.00584,0.00119,0.99297,0.5645850505297737,0.13469493130252658,0.017030019507066386,0.00023858488661664741,True Eclipse
KELT-8b,False,0.7544283373103715,0.1145,0.00496,0.10207,0.89297,0.7547731473488338,0.11087843738824453,0.1144915080744096,0.0026036872267107118,True Eclipse
TOI-4145Ab,False,0.7866715214648958,0.142001522,0.01868,0.21463,0.76669,0.7702014525408774,0.17466403261010086,0.14200097465573397,0.001307339169932627,True Eclipse
L98-59c,False,0.5810627361268943,0.04088,0.00464,0.00277,0.99259,0.5985060194836189,0.0999513885756682,0.040880391036049596,0.0006215780684576007,True Eclipse
GJ806b,False,0.2780237231203553,0.0294,0.0,0.0,1.0,0.28411931287464043,0.09845009381410065,0.029400034520431904,0.0004007078880498393,True Eclipse
TOI-1811b,False,0.7613660272509444,0.13272,0.0,0.02124,0.97876,0.762498616152061,0.05354100446444256,0.13271729606685267,0.0007158240077342594,True Eclipse
TOI-1775b,False,0.1946967950488045,0.08902024,0.00056,0.00392,0.99552,0.21888798746282048,0.1524151308144298,0.0890226423007686,0.0009661711648097751,True Eclipse
HAT-P-26b,False,0.3231443477937032,0.0737,0.0,0.0,1.0,0.3120107935709799,0.1417283942823945,0.07369293638219797,0.0012017619301649461,True Eclipse
WASP-8b,True,0.3176754655124147,0.113,0.0,0.0,1.0,0.31687223235570067,0.039788531306924474,0.11299811243164323,0.0014078132450038791,True Eclipse
TOI-620b,False,0.7181028086833701,0.0627,0.00844,0.01915,0.97241,0.7096180833780892,0.1400814329211286,0.06270269397855366,0.0017086962583409424,True Eclipse
TOI-5143c,False,0.9527354560851437,0.175,0.08902,0.67504,0.23594,0.9311932422940102,0.21859171896079269,0.17487205952112864,0.01905502619467117,Grazing Eclipse
HD106315c,False,0.6892247975025197,0.03086,0.15118,0.03786,0.81096,0.7587285779263616,0.2793184309502306,0.03086288824130072,0.0010024734631361972,True Eclipse
GJ1214b,True,0.269270335261501,0.11589,0.0,0.0,1.0,0.2699494226726321,0.02458462474407905,0.11589033055588978,0.00015961053942245345,True Eclipse
HATS-40b,False,0.3168256184138914,0.0716,0.00451,0.00245,0.99304,0.3317729908117088,0.16675446536243638,0.07161027211204127,0.0034115316769669697,True Eclipse
WASP-138b,False,0.2052163972119157,0.08236127,0.0,0.00049,0.99951,0.21291087749098558,0.1271407367296278,0.08235999155213551,0.0007908851838397358,True Eclipse
WASP-56b,False,0.2606724527077591,0.10095,0.0,0.0,1.0,0.2573801875531629,0.06582224487760722,0.10095383144668064,0.002029776720110007,True Eclipse
HAT-P-42b,False,0.5664550859342449,0.086,0.01885,0.0432,0.93795,0.590300332392363,0.20818765326016506,0.08600321702088994,0.0032961567903073614,True Eclipse
HAT-P-20b,False,0.616549455998261,0.155,0.0,0.00231,0.99769,0.6183768556392842,0.06665105860698185,0.15493728416339628,0.010028708859898773,True Eclipse
HATS-22b,False,0.5677643057212143,0.1426,0.0,0.0,1.0,0.5693633030478901,0.07021984723896126,0.14260403840550454,0.002497667604617879,True Eclipse
TOI-3364b,False,0.2050553054217285,0.079009224,0.0,0.00246,0.99754,0.2223198301452925,0.13359778554470325,0.07902154432164044,0.0014535719051708969,True Eclipse
TOI-1416b,False,0.3611327244302293,0.01873,0.0076,0.00063,0.99177,0.37939536291101084,0.1715490906894604,0.01873217556225824,0.0005385771037897942,True Eclipse
NGTS-2b,False,0.2029586915076234,0.09619,0.0,0.00188,0.99812,0.21879313643610257,0.13831644214011676,0.09618766210973621,0.0010199477970277843,True Eclipse
TOI-1294b,False,0.8353693356447849,0.05962695,0.07818,0.14475,0.77707,0.8205598823618095,0.20045253198370697,0.05962908644506315,0.000805242318443781,True Eclipse
K2-39b,False,0.5040230712809082,0.01925,0.0422,0.01135,0.94645,0.525823139352694,0.2706042894237497,0.01924878110746867,0.000877130096514134,True Eclipse
K2-329b,False,0.3699587514042295,0.09679,0.0,0.0,1.0,0.3727991868222266,0.05171286709206467,0.09679080031632584,0.0005641967050500851,True Eclipse
CoRoT-2b,True,0.2259031965820093,0.166280459,0.0,0.0,1.0,0.22681096803828196,0.02409969469481597,0.16627862702957377,0.00036101088049663745,True Eclipse
HAT-P-5b,False,0.4032574128080192,0.1106,0.0,0.0036,0.9964,0.40242885774182213,0.11107109738311506,0.11059934899525493,0.000600427156790923,True Eclipse
WASP-15b,False,0.5059725877599978,0.09842,0.0,0.00643,0.99357,0.4977553431233613,0.1216280253081143,0.09842142948932113,0.0006254974001901747,True Eclipse
HAT-P-12b,True,0.1930928187715195,0.1406,0.0,0.0,1.0,0.19836297024672064,0.09039667017779995,0.14060219631121207,0.0012966568368757054,True Eclipse
MASCARA-1b,True,0.113363429033472,0.07884,0.0,0.0,1.0,0.11309297129648367,0.012525857994729815,0.0788404404177274,0.00021561380980516457,True Eclipse
HD110082b,False,0.6642054219956701,0.025,0.17887,0.03173,0.7894,0.7218588971286616,0.3602814618588482,0.025000216612548712,0.0009985525888895213,True Eclipse
TOI-270b,False,0.2007577351842477,0.0292,0.0,0.0,1.0,0.2067658348000443,0.10714895830208378,0.02919987390967713,0.0006931093838757425,True Eclipse
HATS-1b,False,0.658916568974079,0.1288,0.00679,0.09086,0.90235,0.6434472454141041,0.1913813144800335,0.12880767581364436,0.002003157536023961,True Eclipse
HAT-P-21b,False,0.3825605772918768,0.095,0.0,0.0,1.0,0.38194425241561575,0.10212936834556324,0.09499826414793809,0.0022029768055142006,True Eclipse
LHS1478b,False,0.7039957567127229,0.0462,0.01243,0.02306,0.96451,0.6834502040851318,0.15642970523055424,0.046198515345292374,0.0010518317933535816,True Eclipse
TOI-2445b,False,0.2574003155427132,0.042443927,0.0,0.0,0.0,0.25933104628639003,0.07381665613760702,,,False Eclipse
TOI-4641b,False,0.7665836626857847,0.042,0.03875,0.04158,0.91967,0.7498558184767026,0.1745243027176773,0.041997949556210744,0.0009023655258756418,True Eclipse
WASP-23b,False,0.2939103764976812,0.129225756,0.00145,0.00455,0.994,0.31508236226131403,0.14275445795809735,0.12922581769883823,0.00040569723593796275,True Eclipse
WASP-102b,False,0.1006425426828987,0.0997,0.0,0.0,1.0,0.10984059670798592,0.06072520656718209,0.09970084466220971,0.0004004581696128107,True Eclipse
WASP-21b,False,0.5052429099643627,0.1028,0.0,0.00641,0.99359,0.49850008839216914,0.11748019652410431,0.10279447493583839,0.0013192590843324413,True Eclipse
WASP-16b,False,0.7650725540942933,0.109974102,0.03044,0.16402,0.80554,0.7576479713782287,0.1939873136996249,0.10998339905720968,0.0020386588323792897,True Eclipse
WASP-29b,True,0.2594518897158441,0.100161098,0.0,0.0,1.0,0.26947703717329013,0.1374626806160152,0.10015757057602201,0.001994213339576452,True Eclipse
WASP-36b,True,0.6812528668587291,0.13677,0.00717,0.06513,0.9277,0.6640368857485651,0.1540801831605782,0.13676901572687433,0.0005612961686357388,True Eclipse
HAT-P-17b,False,0.2495381407468638,0.1238,0.0,0.0,1.0,0.2596775635926705,0.04881543793742465,0.12380969212252468,0.001000944584527824,True Eclipse
HAT-P-58b,False,0.5184061920653593,0.0895,0.0,0.0056,0.9944,0.5113608200545905,0.12458431938122615,0.08950619936222412,0.0017066971017094918,True Eclipse
TOI-1450Ab,False,0.7122033391403999,0.021448683,0.0,0.0,0.0,0.6991009613844245,0.17155031034855284,,,False Eclipse
HD191939c,False,0.6142035854696227,0.03118,0.0,0.0,1.0,0.6127950254990921,0.05630938390327873,0.03118026192289727,0.00030551796727732973,True Eclipse
DSTucAb,False,0.1790071434154948,0.05419,0.0,0.0,1.0,0.189633075018444,0.11833553613495325,0.054189283747561504,0.00024023986008624748,True Eclipse
TOI-942b,False,0.237360382955263,0.0425,0.00074,0.00209,0.99717,0.25458073444394025,0.1522881626356489,0.04250249652530185,0.0019970274159762922,True Eclipse
GJ9827c,False,0.4475257186247197,0.01899,0.0086,0.0006,0.9908,0.46497987326391116,0.17587253799135377,0.0189899243007336,0.0003534064592214153,True Eclipse
TOI-904b,False,0.650045801025247,0.039,0.22722,0.04217,0.73061,0.7570136722562504,0.5193537502724729,0.03899767950967467,0.0009998351263214304,True Eclipse
WASP-41b,False,0.0978079444801146,0.13619151,0.0,0.0,1.0,0.10393461389485552,0.05753394725906894,0.13619218771113284,0.0003659750437565587,True Eclipse
WASP-78b,True,0.4877730334190265,0.090081332,0.00078,0.00607,0.99315,0.4839294078039308,0.1279475934209497,0.09007610380845991,0.0011084425953469383,True Eclipse
WASP-49b,False,0.7495137048067685,0.118602791,0.0167,0.12231,0.86099,0.7330233658227265,0.17429166528345072,0.11860444788043427,0.0007174369694393288,True Eclipse
HAT-P-8b,True,0.2761458452013463,0.0953,0.00553,0.00309,0.99138,0.31685073046323736,0.1801912891492377,0.09530034422976362,0.0009010414782779491,True Eclipse
TOI-776c,False,0.366899112971631,0.0344,0.00539,0.00177,0.99284,0.38337662560733565,0.1750472551534779,0.03439569225191482,0.000852596986335031,True Eclipse
GJ436b,True,0.7128194980523712,0.082661852,0.0,0.0,0.0,0.7125483487973525,0.014208955888442308,,,False Eclipse
HAT-P-11b,True,0.2265037172891427,0.058993,0.0,0.0,1.0,0.22653804600956937,0.017077356162687858,0.05899315234972054,6.760085103059227e-05,True Eclipse
HD97658b,False,0.2424853344643904,0.0306,0.0,0.0,1.0,0.2514173074766192,0.14230432853794628,0.030599343300257143,0.0013976303306652811,True Eclipse
K2-18b,False,0.7373029522084347,0.05375,0.30081,0.0626,0.63659,0.8298716565240022,0.5815146405255192,0.05374991879889837,0.00012006708500978738,True Eclipse
WASP-57b,False,0.3291895818875573,0.11265,0.0,0.0,1.0,0.32295452813097125,0.08170690627336359,0.11264530952568946,0.0006204835530689547,True Eclipse
HAT-P-49b,False,0.3171355344428195,0.0792,0.0051,0.00275,0.99215,0.3313121415631883,0.16860445486615677,0.07919336238241255,0.0018936924044550777,True Eclipse
WASP-73b,False,0.2672351183883975,0.057,0.00224,0.00243,0.99533,0.2809022937337818,0.16964116958354275,0.05701767354945037,0.0030055212907272866,True Eclipse
