Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,b_occ_quantiles,t_eclipse_median,t_eclipse_16,t_eclipse_84,t_eclipse_std,t_eclipse_err_lower,t_eclipse_err_upper,t_eclipse_quantiles,k_rp_rs,one_minus_k,one_plus_k,acceptance_fraction
GJ9827d,MCS,False,0.8736408938645137,0.6755641592639955,1.034083848140696,0.20743676849675724,0.19807673460051822,0.16044295427618227,"0.015933,0.303798,0.373851,0.417274,0.455752,0.485895,0.510926,0.535274,0.557529,0.576824,0.595637,0.611620,0.626587,0.640459,0.653711,0.664730,0.677055,0.689198,0.700740,0.710845,0.719180,0.727157,0.735253,0.743346,0.749524,0.756425,0.762959,0.768629,0.775398,0.782012,0.787958,0.792639,0.798284,0.803128,0.808289,0.812730,0.817362,0.821998,0.825893,0.830105,0.834441,0.838792,0.842967,0.847467,0.851039,0.855234,0.859366,0.863550,0.867606,0.871968,0.875536,0.879214,0.883761,0.887767,0.891546,0.895768,0.899292,0.903707,0.907126,0.911424,0.915679,0.919826,0.923742,0.927911,0.932532,0.937117,0.941250,0.945515,0.949578,0.954353,0.959163,0.963777,0.968144,0.973211,0.978157,0.983061,0.988388,0.993925,0.999218,1.004915,1.011189,1.017829,1.024797,1.032945,1.041207,1.050443,1.060532,1.070140,1.079868,1.092388,1.107138,1.122590,1.140249,1.160438,1.185890,1.214676,1.250652,1.303340,1.393720,2.049766",2457744.063729736,2457743.418537044,2457744.708934088,0.7994201852273604,0.6451926920562983,0.6452043517492712,"2457740.638610,2457741.884019,2457742.210781,2457742.418812,2457742.563856,2457742.688975,2457742.801128,2457742.888523,2457742.969351,2457743.041709,2457743.110037,2457743.176068,2457743.236254,2457743.286281,2457743.335664,2457743.381740,2457743.423904,2457743.462254,2457743.499140,2457743.537423,2457743.575507,2457743.606326,2457743.637556,2457743.668328,2457743.695251,2457743.719628,2457743.745125,2457743.771427,2457743.794492,2457743.815820,2457743.837012,2457743.856886,2457743.876299,2457743.893339,2457743.910934,2457743.925733,2457743.940702,2457743.956408,2457743.970333,2457743.982026,2457743.994573,2457744.005253,2457744.015771,2457744.024927,2457744.034173,2457744.042657,2457744.049218,2457744.055171,2457744.059058,2457744.062145,2457744.066008,2457744.071579,2457744.077369,2457744.085043,2457744.090936,2457744.098499,2457744.107231,2457744.117125,2457744.126952,2457744.138034,2457744.149105,2457744.163426,2457744.177123,2457744.191348,2457744.204825,2457744.221884,2457744.238229,2457744.259373,2457744.276988,2457744.295063,2457744.313533,2457744.330888,2457744.356846,2457744.381395,2457744.404863,2457744.428348,2457744.455705,2457744.482945,2457744.515234,2457744.546310,2457744.579465,2457744.618787,2457744.657644,2457744.702290,2457744.744856,2457744.791673,2457744.843014,2457744.900249,2457744.954973,2457745.020604,2457745.083154,2457745.154281,2457745.239210,2457745.332507,2457745.449543,2457745.590159,2457745.764574,2457745.974513,2457746.314312,2457747.691808",0.03093,0.96907,1.03093,0.4906041666666667
WASP-156b,MCS,False,0.20763733256386308,0.07957572628396535,0.3399986573359723,0.12563267857518054,0.1280616062798977,0.1323613247721092,"0.000079,0.006554,0.011896,0.017288,0.023110,0.029247,0.034295,0.039564,0.044742,0.049516,0.054389,0.058898,0.063495,0.068086,0.071914,0.076179,0.080209,0.084813,0.088883,0.093224,0.097038,0.101065,0.105328,0.109074,0.112682,0.116285,0.120174,0.124268,0.127745,0.131689,0.135491,0.139296,0.143208,0.147093,0.151576,0.155712,0.159311,0.163370,0.166926,0.170548,0.174170,0.177672,0.181590,0.184830,0.188231,0.192022,0.195373,0.198930,0.202237,0.205799,0.209519,0.212793,0.216446,0.219934,0.223183,0.226339,0.229742,0.232941,0.236161,0.239467,0.243022,0.246338,0.249938,0.253084,0.256651,0.260413,0.264216,0.268415,0.271766,0.275808,0.279551,0.282877,0.286311,0.289760,0.294227,0.298019,0.302468,0.307755,0.312751,0.317684,0.322655,0.327738,0.333023,0.339148,0.344057,0.349550,0.355610,0.362362,0.369648,0.376407,0.384214,0.394243,0.405469,0.418189,0.433359,0.448162,0.471755,0.500541,0.549412,1.064933",2454679.627489032,2454679.2641972597,2454680.0192306335,0.48671506896397193,0.3632917725481093,0.39174160128459334,"2454677.337062,2454678.286168,2454678.475957,2454678.603134,2454678.697339,2454678.784759,2454678.866068,2454678.931999,2454678.986576,2454679.030828,2454679.070166,2454679.108905,2454679.151179,2454679.185929,2454679.214783,2454679.244600,2454679.267622,2454679.289270,2454679.310397,2454679.329977,2454679.348719,2454679.369019,2454679.386735,2454679.402613,2454679.420028,2454679.435438,2454679.449049,2454679.462947,2454679.476019,2454679.489707,2454679.501274,2454679.512465,2454679.523963,2454679.534180,2454679.543208,2454679.552174,2454679.560427,2454679.568616,2454679.575853,2454679.582320,2454679.589330,2454679.595447,2454679.600831,2454679.606115,2454679.610821,2454679.615132,2454679.618214,2454679.621512,2454679.624138,2454679.626171,2454679.628766,2454679.632018,2454679.635856,2454679.639987,2454679.644078,2454679.649334,2454679.654503,2454679.660218,2454679.665749,2454679.672283,2454679.678078,2454679.684683,2454679.692557,2454679.699370,2454679.708744,2454679.718909,2454679.729637,2454679.739965,2454679.752236,2454679.764449,2454679.776153,2454679.787120,2454679.799013,2454679.812825,2454679.827412,2454679.843723,2454679.861280,2454679.879026,2454679.898858,2454679.918530,2454679.937681,2454679.960566,2454679.986977,2454680.014442,2454680.041119,2454680.067926,2454680.099032,2454680.137593,2454680.171861,2454680.208042,2454680.248666,2454680.295765,2454680.341180,2454680.406142,2454680.480415,2454680.562514,2454680.673759,2454680.805946,2454681.015172,2454681.811518",0.0685,0.9315,1.0685,0.46288541666666666
HATS-72b,MCS,False,0.1469399507516084,0.11329733251851908,0.18102090773403556,0.03800750805833754,0.033642618233089325,0.03408095698242716,"0.007479,0.049401,0.061309,0.069664,0.076131,0.082119,0.086782,0.091133,0.095039,0.098208,0.101068,0.103724,0.106069,0.108160,0.110080,0.111947,0.113534,0.115259,0.116953,0.118326,0.119673,0.121095,0.122345,0.123625,0.124830,0.125942,0.126903,0.127953,0.128933,0.129834,0.130846,0.131877,0.132762,0.133672,0.134534,0.135334,0.136193,0.136896,0.137744,0.138623,0.139401,0.140203,0.140967,0.141785,0.142532,0.143294,0.144103,0.144869,0.145648,0.146445,0.147307,0.148082,0.148744,0.149499,0.150367,0.151128,0.151894,0.152894,0.153717,0.154562,0.155355,0.156249,0.157092,0.157944,0.158854,0.159769,0.160715,0.161602,0.162467,0.163454,0.164501,0.165446,0.166586,0.167764,0.168845,0.170042,0.171238,0.172412,0.173683,0.175045,0.176166,0.177517,0.179093,0.180696,0.182332,0.184203,0.185701,0.187617,0.189661,0.192130,0.194429,0.196944,0.200101,0.203474,0.207488,0.212954,0.219443,0.229341,0.248435,0.364937",2458091.307332677,2458090.5821521804,2458092.051635379,0.9362451075151124,0.7251804964616895,0.7443027021363378,"2458086.982665,2458088.631190,2458089.082293,2458089.365720,2458089.588238,2458089.741828,2458089.867303,2458089.971412,2458090.060185,2458090.147753,2458090.228176,2458090.302835,2458090.363904,2458090.429852,2458090.485903,2458090.538400,2458090.591698,2458090.639359,2458090.681024,2458090.717933,2458090.754242,2458090.788672,2458090.822126,2458090.854524,2458090.885730,2458090.915566,2458090.943267,2458090.967688,2458090.991440,2458091.014325,2458091.038459,2458091.059550,2458091.078876,2458091.098789,2458091.117323,2458091.135570,2458091.151032,2458091.167852,2458091.183285,2458091.198642,2458091.211811,2458091.225251,2458091.238154,2458091.249545,2458091.261027,2458091.272423,2458091.281024,2458091.290265,2458091.298088,2458091.304217,2458091.309867,2458091.313411,2458091.318495,2458091.324275,2458091.334165,2458091.344030,2458091.353863,2458091.365231,2458091.378122,2458091.392412,2458091.404808,2458091.418853,2458091.434254,2458091.448574,2458091.467356,2458091.485113,2458091.503956,2458091.524927,2458091.544572,2458091.563981,2458091.588395,2458091.611801,2458091.638113,2458091.662472,2458091.692294,2458091.723729,2458091.757161,2458091.788282,2458091.822301,2458091.864049,2458091.906124,2458091.951594,2458091.991929,2458092.041347,2458092.098389,2458092.151338,2458092.205768,2458092.266354,2458092.335438,2458092.410451,2458092.490888,2458092.577293,2458092.674282,2458092.798581,2458092.924204,2458093.086505,2458093.264176,2458093.542021,2458093.913242,2458095.671788",0.1029,0.8971,1.1029,0.4968541666666667
TOI-1442b,MCS,False,0.31177918920720105,0.23245426032491817,0.3862834924460559,0.0846649090459833,0.07932492888228287,0.07450430323885487,"0.014302,0.105944,0.129603,0.146849,0.158806,0.168847,0.178722,0.187480,0.194007,0.200747,0.206147,0.211115,0.216650,0.221499,0.225377,0.229192,0.232944,0.236528,0.240077,0.243709,0.246758,0.249661,0.252965,0.255943,0.258797,0.261232,0.263810,0.266325,0.269041,0.271618,0.274060,0.276234,0.278560,0.280516,0.282733,0.284791,0.286791,0.288610,0.290345,0.292166,0.294069,0.296143,0.297971,0.299634,0.301489,0.303320,0.305171,0.307025,0.308946,0.310890,0.312830,0.314861,0.316657,0.318397,0.320452,0.322310,0.324168,0.326133,0.328044,0.329837,0.331725,0.333592,0.335539,0.337469,0.339364,0.341534,0.343552,0.345381,0.347475,0.349525,0.351745,0.354010,0.356333,0.358587,0.360786,0.362839,0.365115,0.367709,0.370399,0.373053,0.375950,0.379148,0.382461,0.385676,0.389216,0.392795,0.396361,0.400839,0.405805,0.410980,0.416868,0.423155,0.430908,0.438305,0.448283,0.461569,0.477570,0.500564,0.537782,0.768475",2458683.6565721277,2458683.6120328046,2458683.7014105874,0.05539411429096732,0.0445393230766058,0.0448384596966207,"2458683.419619,2458683.502111,2458683.525135,2458683.539534,2458683.550716,2458683.559263,2458683.567404,2458683.574018,2458683.580414,2458683.586327,2458683.590866,2458683.595433,2458683.599298,2458683.603064,2458683.606431,2458683.609651,2458683.612507,2458683.615179,2458683.617884,2458683.620416,2458683.622799,2458683.625038,2458683.627043,2458683.629140,2458683.631085,2458683.632891,2458683.634671,2458683.636286,2458683.637642,2458683.639129,2458683.640726,2458683.642101,2458683.643334,2458683.644656,2458683.645872,2458683.646860,2458683.647853,2458683.648813,2458683.649793,2458683.650689,2458683.651469,2458683.652155,2458683.652804,2458683.653476,2458683.654098,2458683.654665,2458683.655220,2458683.655714,2458683.656131,2458683.656434,2458683.656709,2458683.657009,2458683.657363,2458683.657836,2458683.658410,2458683.658986,2458683.659631,2458683.660419,2458683.661203,2458683.662021,2458683.663075,2458683.664086,2458683.665055,2458683.666010,2458683.667081,2458683.668338,2458683.669600,2458683.670918,2458683.672382,2458683.673772,2458683.675123,2458683.676695,2458683.678319,2458683.679871,2458683.681474,2458683.683091,2458683.684889,2458683.686926,2458683.688798,2458683.690823,2458683.693000,2458683.695608,2458683.698337,2458683.700964,2458683.703686,2458683.706773,2458683.710355,2458683.714235,2458683.717870,2458683.722646,2458683.727649,2458683.733242,2458683.739095,2458683.745918,2458683.752868,2458683.762872,2458683.773104,2458683.786235,2458683.804968,2458683.901864",0.034601386,0.965398614,1.034601386,0.49593750000000003
HAT-P-3b,MCS,True,0.5075757336577554,0.36323701567928673,0.647849948673358,0.15046028194614203,0.1443387179784687,0.14027421501560255,"0.023545,0.162516,0.200678,0.226454,0.246855,0.263550,0.278716,0.291341,0.302707,0.312297,0.321990,0.330254,0.337246,0.344570,0.351752,0.358516,0.364284,0.370302,0.375889,0.381842,0.386922,0.391729,0.396325,0.401497,0.406199,0.411166,0.415272,0.419872,0.424519,0.428749,0.432514,0.436303,0.440657,0.444767,0.449194,0.453409,0.457384,0.461249,0.465754,0.469728,0.473750,0.477342,0.480513,0.484183,0.487623,0.491514,0.495002,0.498603,0.502120,0.505669,0.509217,0.512816,0.516264,0.519897,0.523401,0.526597,0.530669,0.534122,0.537281,0.540967,0.544679,0.548250,0.551553,0.555410,0.559140,0.562615,0.566190,0.570258,0.574788,0.579292,0.583207,0.587052,0.591295,0.595686,0.599776,0.604015,0.608230,0.613272,0.618148,0.623361,0.629069,0.634876,0.640282,0.646572,0.653661,0.660110,0.667096,0.674838,0.682897,0.691497,0.701213,0.713137,0.726709,0.741494,0.757561,0.776286,0.801923,0.837896,0.900990,1.309240",2454858.148589354,2454857.82772963,2454858.4328885144,0.3812835121462341,0.3208597241900861,0.2842991603538394,"2454856.360050,2454857.085735,2454857.231527,2454857.330302,2454857.412150,2454857.470951,2454857.522863,2454857.569580,2454857.611799,2454857.647708,2454857.682067,2454857.710342,2454857.738429,2454857.764019,2454857.786387,2454857.810482,2454857.831173,2454857.851999,2454857.871737,2454857.889999,2454857.907006,2454857.923683,2454857.937648,2454857.951636,2454857.964451,2454857.978108,2454857.990951,2454858.001814,2454858.013259,2454858.023560,2454858.033821,2454858.043734,2454858.052815,2454858.061430,2454858.069490,2454858.077284,2454858.083876,2454858.090455,2454858.096214,2454858.102635,2454858.108522,2454858.114322,2454858.119413,2454858.124590,2454858.129332,2454858.133964,2454858.137922,2454858.141121,2454858.144557,2454858.147381,2454858.149634,2454858.151052,2454858.152822,2454858.155406,2454858.158129,2454858.161523,2454858.165265,2454858.169055,2454858.174124,2454858.178918,2454858.183307,2454858.189757,2454858.195458,2454858.201361,2454858.208873,2454858.215574,2454858.223793,2454858.231719,2454858.238677,2454858.246928,2454858.255575,2454858.264349,2454858.274011,2454858.284991,2454858.294678,2454858.307260,2454858.318621,2454858.331625,2454858.345386,2454858.359896,2454858.376201,2454858.392468,2454858.409074,2454858.429373,2454858.450410,2454858.471056,2454858.494479,2454858.522381,2454858.554394,2454858.588440,2454858.620020,2454858.653968,2454858.694733,2454858.740065,2454858.784278,2454858.847382,2454858.928143,2454859.035458,2454859.202445,2454859.883279",0.1063,0.8936999999999999,1.1063,0.49680208333333337
TOI-2796b,MCS,False,0.917989177397969,0.7278578509150015,1.0948040817585567,0.21294663722284005,0.1901313264829675,0.17681490436058767,"0.049413,0.335575,0.414824,0.468756,0.510494,0.544018,0.573036,0.598117,0.617795,0.636839,0.653213,0.670383,0.684599,0.697364,0.708555,0.719931,0.728939,0.738539,0.747507,0.756320,0.764581,0.771942,0.779429,0.785597,0.792164,0.798370,0.804316,0.810818,0.817267,0.823088,0.828983,0.834590,0.839747,0.844110,0.849002,0.853572,0.858497,0.864136,0.868437,0.872836,0.877176,0.881239,0.885496,0.889818,0.894324,0.898745,0.902581,0.907069,0.911747,0.915763,0.919957,0.923896,0.928364,0.932333,0.936734,0.941004,0.945277,0.949123,0.953367,0.958017,0.962512,0.966823,0.971439,0.976645,0.981363,0.986124,0.991426,0.996317,1.001399,1.006347,1.011091,1.016429,1.021935,1.026910,1.033125,1.038728,1.045209,1.051543,1.058260,1.064731,1.070592,1.077168,1.085002,1.093474,1.100839,1.109396,1.119708,1.131312,1.141567,1.153824,1.167647,1.183884,1.203837,1.223120,1.247991,1.278705,1.317913,1.372354,1.471823,2.030898",2459028.8915894385,2459028.4251710437,2459029.364725352,0.6075563485462453,0.466418394818902,0.4731359132565558,"2459026.168957,2459027.188082,2459027.450242,2459027.616689,2459027.753263,2459027.853746,2459027.939192,2459028.012311,2459028.080017,2459028.137579,2459028.187236,2459028.237432,2459028.280713,2459028.322306,2459028.362632,2459028.397761,2459028.430383,2459028.460380,2459028.484790,2459028.515477,2459028.539178,2459028.564612,2459028.588537,2459028.608400,2459028.628141,2459028.649009,2459028.665614,2459028.682532,2459028.699936,2459028.715761,2459028.729401,2459028.744508,2459028.757542,2459028.770039,2459028.781421,2459028.792394,2459028.802961,2459028.812687,2459028.822124,2459028.830963,2459028.839827,2459028.848612,2459028.855602,2459028.861501,2459028.867890,2459028.873187,2459028.878242,2459028.882286,2459028.886661,2459028.889789,2459028.892897,2459028.895571,2459028.899658,2459028.903718,2459028.908603,2459028.914290,2459028.920866,2459028.927449,2459028.934614,2459028.942836,2459028.951769,2459028.962171,2459028.972615,2459028.983069,2459028.994767,2459029.006221,2459029.018942,2459029.032079,2459029.045467,2459029.059025,2459029.074556,2459029.091336,2459029.107668,2459029.125092,2459029.140730,2459029.159095,2459029.179168,2459029.204405,2459029.226844,2459029.247783,2459029.273757,2459029.299496,2459029.327801,2459029.357182,2459029.388648,2459029.423284,2459029.463852,2459029.494746,2459029.540757,2459029.596198,2459029.650013,2459029.697068,2459029.765562,2459029.846955,2459029.943396,2459030.042895,2459030.182338,2459030.371968,2459030.657883,2459031.698462",0.14803979,0.85196021,1.14803979,0.4971041666666667
WASP-144b,MCS,False,0.4307766521110509,0.31760434047767605,0.540688382522231,0.1204076926546155,0.11317231163337482,0.10991173041118008,"0.009867,0.141711,0.175987,0.201288,0.216647,0.231642,0.244423,0.255708,0.264883,0.272613,0.280694,0.287826,0.294935,0.301943,0.307499,0.313142,0.318725,0.323639,0.328054,0.332748,0.337262,0.341167,0.345674,0.349771,0.353910,0.357392,0.361035,0.364759,0.367780,0.371190,0.374451,0.377984,0.380883,0.383628,0.386701,0.389676,0.392871,0.395846,0.398746,0.401620,0.404879,0.407509,0.410261,0.412959,0.415501,0.418269,0.421067,0.423551,0.426285,0.429347,0.432263,0.434894,0.437509,0.440525,0.443193,0.446148,0.448940,0.451744,0.454693,0.457544,0.460405,0.463457,0.466039,0.469391,0.472200,0.474929,0.478166,0.480999,0.483938,0.486857,0.489718,0.492872,0.496217,0.499722,0.502747,0.506147,0.509469,0.513418,0.517048,0.521129,0.525444,0.529968,0.534843,0.539899,0.545020,0.550176,0.556048,0.561639,0.567926,0.575306,0.583213,0.592217,0.602896,0.614540,0.628024,0.644719,0.667485,0.697319,0.746886,1.059533",2457158.413945848,2457158.1707570935,2457158.6443699445,0.2994110587791785,0.24318875465542078,0.2304240963421762,"2457157.072623,2457157.586066,2457157.708951,2457157.781290,2457157.846115,2457157.892402,2457157.932514,2457157.969513,2457157.999998,2457158.029083,2457158.055648,2457158.079751,2457158.103203,2457158.123974,2457158.141208,2457158.157810,2457158.173244,2457158.189203,2457158.203070,2457158.216213,2457158.229616,2457158.242586,2457158.254109,2457158.264742,2457158.274707,2457158.283524,2457158.293884,2457158.303921,2457158.311745,2457158.319628,2457158.327275,2457158.334040,2457158.340926,2457158.347533,2457158.353890,2457158.360042,2457158.365771,2457158.371252,2457158.375759,2457158.380632,2457158.385704,2457158.389843,2457158.393798,2457158.397229,2457158.400752,2457158.404150,2457158.406895,2457158.409193,2457158.411612,2457158.413433,2457158.414295,2457158.415647,2457158.417426,2457158.419727,2457158.422342,2457158.425712,2457158.428938,2457158.432300,2457158.435956,2457158.439403,2457158.442981,2457158.447264,2457158.451942,2457158.456569,2457158.461982,2457158.467454,2457158.472879,2457158.478831,2457158.486640,2457158.493682,2457158.501457,2457158.509820,2457158.518306,2457158.526991,2457158.535585,2457158.544387,2457158.554268,2457158.564220,2457158.576197,2457158.587780,2457158.599514,2457158.613127,2457158.626932,2457158.641510,2457158.657672,2457158.674197,2457158.692319,2457158.714364,2457158.734955,2457158.760646,2457158.787982,2457158.818561,2457158.855106,2457158.893742,2457158.937085,2457158.988733,2457159.043720,2457159.122555,2457159.249009,2457159.793740",0.107837386,0.892162614,1.107837386,0.49478125
TOI-1516b,MCS,False,0.02704158542770263,0.008294071291591348,0.05878497412465572,0.026310562877023352,0.018747514136111282,0.03174338869695309,"0.000003,0.000511,0.001003,0.001489,0.001988,0.002530,0.003049,0.003469,0.003940,0.004518,0.005066,0.005603,0.006139,0.006817,0.007260,0.007818,0.008372,0.008921,0.009466,0.009936,0.010539,0.011085,0.011575,0.012073,0.012610,0.013168,0.013758,0.014311,0.014867,0.015463,0.016031,0.016507,0.017073,0.017638,0.018206,0.018752,0.019305,0.019813,0.020369,0.020906,0.021438,0.021955,0.022519,0.023149,0.023749,0.024287,0.024874,0.025539,0.026067,0.026721,0.027318,0.027879,0.028576,0.029237,0.029905,0.030690,0.031498,0.032278,0.033089,0.033825,0.034589,0.035337,0.036199,0.037108,0.037920,0.038817,0.039676,0.040496,0.041437,0.042351,0.043257,0.044232,0.045393,0.046458,0.047557,0.048718,0.049797,0.051073,0.052263,0.053603,0.054649,0.055965,0.057293,0.058559,0.059869,0.061377,0.063123,0.065016,0.066958,0.069199,0.071483,0.073920,0.076741,0.080367,0.084145,0.088875,0.094731,0.102572,0.115778,0.202797",2458766.3535528732,2458766.1581553104,2458766.5587083558,0.2522332743129947,0.1953975628130138,0.2051554825156927,"2458765.227631,2458765.665889,2458765.763565,2458765.832285,2458765.887004,2458765.926099,2458765.960270,2458765.993059,2458766.020163,2458766.041380,2458766.060533,2458766.079809,2458766.098735,2458766.114971,2458766.132004,2458766.146526,2458766.159916,2458766.172797,2458766.184538,2458766.195366,2458766.205710,2458766.215483,2458766.225772,2458766.234488,2458766.243300,2458766.250547,2458766.257202,2458766.265054,2458766.271717,2458766.278481,2458766.284785,2458766.291014,2458766.296436,2458766.301532,2458766.305954,2458766.310309,2458766.314769,2458766.319259,2458766.323279,2458766.327513,2458766.331432,2458766.334718,2458766.337852,2458766.340600,2458766.343224,2458766.345670,2458766.347968,2458766.350186,2458766.351979,2458766.353019,2458766.354334,2458766.355964,2458766.357957,2458766.359919,2458766.362353,2458766.365371,2458766.367812,2458766.370484,2458766.373812,2458766.377391,2458766.381225,2458766.384942,2458766.388929,2458766.393502,2458766.398241,2458766.403250,2458766.408124,2458766.413514,2458766.419575,2458766.426000,2458766.432027,2458766.438264,2458766.444932,2458766.451249,2458766.458855,2458766.467608,2458766.476290,2458766.485025,2458766.494322,2458766.505379,2458766.516080,2458766.529268,2458766.543145,2458766.556539,2458766.570119,2458766.586258,2458766.602201,2458766.618920,2458766.637538,2458766.654235,2458766.676949,2458766.700635,2458766.728287,2458766.759939,2458766.791452,2458766.831473,2458766.885607,2458766.962490,2458767.080882,2458767.551684",0.1224,0.8776,1.1224,0.4542291666666667
TOI-1859b,MCS,False,1.4354658986207782,0.9332632255839167,2.0066593650828026,0.5367886476631427,0.5022026730368615,0.5711934664620244,"0.104291,0.464682,0.525580,0.578375,0.625655,0.664992,0.697872,0.726784,0.757172,0.782492,0.808133,0.833130,0.855401,0.876178,0.896592,0.917079,0.935861,0.954339,0.973106,0.990196,1.005476,1.022800,1.039177,1.054936,1.070742,1.088655,1.103952,1.118807,1.132879,1.147611,1.163856,1.178187,1.192306,1.208098,1.222023,1.237113,1.250706,1.265147,1.279701,1.294176,1.307868,1.322463,1.335565,1.349622,1.364389,1.378096,1.391517,1.404613,1.417292,1.429549,1.441471,1.453753,1.467173,1.479665,1.493474,1.506179,1.521489,1.534722,1.549336,1.562948,1.577329,1.592419,1.607249,1.623021,1.636064,1.651691,1.668426,1.685080,1.699596,1.716167,1.733151,1.749438,1.766704,1.785192,1.802060,1.821892,1.841666,1.863083,1.883737,1.905447,1.926800,1.951403,1.975264,2.000971,2.029876,2.056123,2.082828,2.112612,2.144023,2.178475,2.215798,2.260904,2.311173,2.367150,2.428503,2.495821,2.581995,2.702284,2.901638,4.258279",2458697.4439212754,2458680.2465231856,2458709.305138419,13.150212244094641,17.197398089803755,11.861217143479735,"2458659.441520,2458668.426284,2458670.295708,2458671.434769,2458672.494002,2458673.472659,2458674.375148,2458675.091723,2458675.792525,2458676.446865,2458677.113634,2458677.692334,2458678.304624,2458678.898452,2458679.354094,2458679.839310,2458680.327668,2458680.827856,2458681.316848,2458681.791496,2458682.310124,2458682.812203,2458683.339308,2458683.807916,2458684.261533,2458684.784655,2458685.301094,2458685.768361,2458686.251152,2458686.759504,2458687.297309,2458687.889156,2458688.404862,2458688.924640,2458689.430532,2458689.951976,2458690.462911,2458690.988822,2458691.531440,2458692.090489,2458692.668608,2458693.239216,2458693.829326,2458694.354682,2458694.898290,2458695.371933,2458695.908319,2458696.406205,2458696.872157,2458697.254304,2458697.652082,2458698.011017,2458698.375841,2458698.750461,2458699.106464,2458699.426499,2458699.781741,2458700.098991,2458700.435161,2458700.747810,2458701.092004,2458701.381920,2458701.690149,2458701.998272,2458702.359538,2458702.718591,2458703.056459,2458703.405898,2458703.739485,2458704.096981,2458704.453748,2458704.759496,2458705.090223,2458705.423298,2458705.806063,2458706.150447,2458706.527587,2458706.861830,2458707.215536,2458707.589521,2458707.961989,2458708.379648,2458708.796429,2458709.221915,2458709.608805,2458710.037755,2458710.435592,2458710.863028,2458711.320733,2458711.847358,2458712.407577,2458712.973718,2458713.719354,2458714.381800,2458715.193810,2458715.997725,2458717.043058,2458718.208045,2458720.079137,2458731.913605",0.066,0.9339999999999999,1.066,0.5495416666666667
TOI-4551b,MCS,False,0.34612016622916836,0.1693486671324293,0.5312339436202324,0.17723865242475137,0.17677149909673906,0.185113777391064,"0.000106,0.019017,0.033092,0.048241,0.060695,0.073103,0.083707,0.094800,0.105580,0.115116,0.125284,0.133646,0.140635,0.147554,0.155146,0.163510,0.170245,0.177047,0.183263,0.189913,0.196577,0.202239,0.208261,0.213067,0.217904,0.222897,0.228626,0.234542,0.239631,0.245041,0.250033,0.255368,0.260339,0.265553,0.270200,0.275877,0.281305,0.286154,0.291265,0.296028,0.299939,0.304095,0.308458,0.312532,0.317435,0.322437,0.327821,0.333069,0.338255,0.343533,0.348338,0.353269,0.358634,0.363296,0.367972,0.373206,0.378294,0.382322,0.387236,0.392344,0.398089,0.403035,0.407730,0.413066,0.418386,0.423042,0.427341,0.432201,0.437366,0.441949,0.447685,0.453259,0.458946,0.464925,0.471002,0.477020,0.483455,0.489947,0.496720,0.502992,0.509098,0.516281,0.522889,0.529673,0.538426,0.546248,0.555508,0.563565,0.573114,0.585247,0.596474,0.608046,0.621470,0.637709,0.656558,0.676218,0.705891,0.743841,0.797829,1.161607",2458581.2540918803,2458581.0544693233,2458581.467251795,0.2080735375796572,0.19962255703285336,0.21315991459414363,"2458580.634904,2458580.794864,2458580.846658,2458580.877903,2458580.902656,2458580.924794,2458580.942542,2458580.956653,2458580.969766,2458580.982943,2458580.996668,2458581.008204,2458581.019342,2458581.029427,2458581.039053,2458581.047799,2458581.055855,2458581.064285,2458581.072997,2458581.081571,2458581.089808,2458581.097631,2458581.104395,2458581.110776,2458581.116627,2458581.122505,2458581.128556,2458581.134524,2458581.140165,2458581.145703,2458581.151582,2458581.156830,2458581.161898,2458581.167036,2458581.172539,2458581.177797,2458581.183141,2458581.188808,2458581.194066,2458581.199157,2458581.204438,2458581.209377,2458581.214364,2458581.219128,2458581.224323,2458581.229938,2458581.235613,2458581.240953,2458581.246206,2458581.251565,2458581.256821,2458581.261957,2458581.266662,2458581.271509,2458581.276660,2458581.281781,2458581.287057,2458581.292458,2458581.297896,2458581.303663,2458581.309331,2458581.315725,2458581.322264,2458581.328016,2458581.334490,2458581.340705,2458581.347306,2458581.353137,2458581.358850,2458581.364913,2458581.370971,2458581.376835,2458581.383340,2458581.389037,2458581.394939,2458581.402286,2458581.409146,2458581.415851,2458581.422962,2458581.430926,2458581.439221,2458581.447275,2458581.456110,2458581.465661,2458581.475963,2458581.485946,2458581.496073,2458581.507415,2458581.518922,2458581.531115,2458581.544047,2458581.557157,2458581.573443,2458581.592746,2458581.613290,2458581.636564,2458581.664600,2458581.701401,2458581.758928,2458582.166632",0.0308,0.9692,1.0308,0.2770104166666667
