Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_plus_k,tier,tier_label,acceptance_fraction
TOI-2561.01,TPC,,0.0002942485973401,-0.0420735282088957,0.0419573021488966,0.0447313273559065,0.0423677768062358,0.0416630535515565,0.092249661,1.092249661,1,Premium (non-grazing),0.4969375
TOI-2562.01,TPC,,0.0008310929023739,-0.0753803124796649,0.0743802826392919,0.0783600374685278,0.0762114053820388,0.073549189736918,0.109818031,1.109818031,1,Premium (non-grazing),0.4947291666666666
TOI-2564.01,TPC,,0.0023166643120502,-0.0686825779633958,0.0756955556338155,0.076081820352747,0.0709992422754461,0.0733788913217653,0.09492102,1.09492102,1,Premium (non-grazing),0.4972395833333333
TOI-2565.01,TPC,,0.0003864428607918,-0.0463892708973535,0.0458844094637165,0.0483073191432975,0.0467757137581454,0.0454979666029246,0.060741075,1.060741075,1,Premium (non-grazing),0.4957604166666667
TOI-2568.01,TPC,,0.0005647551872197,-0.0591344458149263,0.0583652401399789,0.0618440200812057,0.059699201002146,0.0578004849527592,0.101587401,1.101587401,1,Premium (non-grazing),0.49584375
TOI-2569.01,TPC,,0.0029886119373583,-0.1194135282419713,0.1257755088462792,0.1278387688789482,0.1224021401793296,0.1227868969089209,0.062369865,1.062369865,1,Premium (non-grazing),0.4976562499999999
TOI-2576.01,TPC,,-0.0021905802201136,-0.0789550967377138,0.0735603596006907,0.0790617125774973,0.0767645165176001,0.0757509398208044,0.108535708,1.108535708,1,Premium (non-grazing),0.4938645833333334
TOI-2577.01,TPC,,-0.0017508688048274,-0.0560924728040651,0.0548136352032781,0.0578032090364713,0.0543416039992377,0.0565645040081055,0.0697137,1.0697137,1,Premium (non-grazing),0.49784375
TOI-2578.01,TPC,,-0.0020724529495054,-0.0683322388820082,0.066354099336398,0.0708139502334663,0.0662597859325028,0.0684265522859034,0.101085389,1.101085389,1,Premium (non-grazing),0.4950416666666666
TOI-2582.01,TPC,,-0.0012447339324671,-0.0739911524353611,0.0717112270170166,0.0769404194783798,0.072746418502894,0.0729559609494837,0.094657277,1.094657277,1,Premium (non-grazing),0.4970520833333333
TOI-2584.01,TPC,,0.0007860221650722,-0.0726459773438797,0.07561689669323,0.0772837505381399,0.0734319995089519,0.0748308745281577,0.111265448,1.111265448,1,Premium (non-grazing),0.4930208333333333
TOI-2586.01,TPC,,0.0039466972014776,-0.0778320847050559,0.0839215717162969,0.0846500240114687,0.0817787819065335,0.0799748745148193,0.03391165,1.03391165,1,Premium (non-grazing),0.4934791666666667
TOI-2592.01,TPC,,-0.0019633400148134,-0.0566259982395252,0.0546728861035882,0.0578481357462623,0.0546626582247118,0.0566362261184017,0.05329165,1.05329165,1,Premium (non-grazing),0.4939270833333333
TOI-2593.01,TPC,,0.0002012202842247,-0.0230618872826125,0.0231043195566272,0.0238146461946969,0.0232631075668373,0.0229030992724025,0.028965497,1.028965497,1,Premium (non-grazing),0.4984895833333333
TOI-2594.01,TPC,,0.0006470088304771,-0.026635866888889,0.0272261404255249,0.0284879975755349,0.0272828757193662,0.0265791315950478,0.032863353,1.032863353,1,Premium (non-grazing),0.5016562499999999
TOI-2595.01,TPC,,0.001178678744576,-0.0820314489985529,0.0858760858994691,0.0881685504795599,0.083210127743129,0.084697407154893,0.031622777,1.031622777,1,Premium (non-grazing),0.4966041666666666
TOI-2596.01,TPC,,0.0092222618777004,-0.2190204050780176,0.2434919756886812,0.2436591569941395,0.2282426669557181,0.2342697138109808,0.076615925,1.076615925,1,Premium (non-grazing),0.4928854166666667
TOI-2597.01,TPC,,-0.0001508143215647,-0.0309654498732401,0.0303699118920321,0.0320143753175176,0.0308146355516754,0.0305207262135969,0.030659419,1.030659419,1,Premium (non-grazing),0.4969895833333333
TOI-2599.01,TPC,,-0.0007709463945603,-0.0276290950263464,0.0260664691715244,0.0281734529825823,0.0268581486317861,0.0268374155660848,0.031937439,1.031937439,1,Premium (non-grazing),0.4976458333333333
TOI-2600.01,TPC,,-0.00246450274238,-0.0530692210819404,0.0518368973926626,0.055119970952762,0.0506047183395604,0.0543014001350426,0.045387223,1.045387223,1,Premium (non-grazing),0.4946458333333333
TOI-2602.01,TPC,,0.0005690586878072,-0.083004600725343,0.0840174615634557,0.0874937344431935,0.0835736594131503,0.0834484028756484,0.103062474,1.103062474,1,Premium (non-grazing),0.4959583333333333
TOI-2612.01,TPC,,0.0050268687742887,-0.1713951353776428,0.1756248711502423,0.1841078287565887,0.1764220041519315,0.1705980023759536,0.173060683,1.173060683,1,Premium (non-grazing),0.49759375
TOI-2614.01,TPC,,-0.0046138977825758,-0.0894106097784513,0.0814150161290218,0.0900218363330181,0.0847967119958754,0.0860289139115976,0.129040846,1.129040846,1,Premium (non-grazing),0.4925416666666667
TOI-2620.01,TPC,,-0.0020429163338734,-0.130349967871903,0.1339151074189964,0.1393072212585775,0.1283070515380296,0.1359580237528698,0.13689412,1.13689412,1,Premium (non-grazing),0.4980520833333333
TOI-2626.01,TPC,,-0.003018558391311,-0.0912839894824414,0.0878139214036428,0.0957945321592099,0.0882654310911304,0.0908324797949538,0.14299958,1.14299958,1,Premium (non-grazing),0.49871875
TOI-2631.01,TPC,,0.0035695941706539,-0.1110451198819563,0.112875520660677,0.119074929831867,0.1146147140526103,0.1093059264900231,0.102717612,1.102717612,1,Premium (non-grazing),0.4965625000000001
TOI-2635.01,TPC,,0.0009343392795291,-0.0518693022284044,0.0501227029157336,0.0532291645826483,0.0528036415079336,0.0491883636362045,0.050085789,1.050085789,1,Premium (non-grazing),0.4947604166666667
TOI-2636.01,TPC,,0.0006802290443215,-0.0470667088994862,0.0493052326379132,0.0507791367830988,0.0477469379438077,0.0486250035935916,0.07183314,1.07183314,1,Premium (non-grazing),0.4942499999999999
TOI-2645.01,TPC,,-8.654262337346087e-05,-0.0481156239462372,0.04563935739602,0.0484826501649604,0.0480290813228637,0.0457259000193934,0.208254652,1.208254652,1,Premium (non-grazing),0.4989166666666667
TOI-2649.01,TPC,,0.002374411649477,-0.0665768381671056,0.0706344828789458,0.0723984033952829,0.0689512498165827,0.0682600712294687,0.107842478,1.107842478,1,Premium (non-grazing),0.4975520833333333
TOI-2659.01,TPC,,0.0001695362131736,-0.0405571375698515,0.0401942404340805,0.0425724591718081,0.0407266737830252,0.0400247042209068,0.149197855,1.149197855,1,Premium (non-grazing),0.4933749999999999
TOI-2665.01,TPC,,0.0006894318858219,-0.0564072986809413,0.0554018440066909,0.0588646085984005,0.0570967305667632,0.054712412120869,0.051778374,1.051778374,1,Premium (non-grazing),0.4947083333333333
TOI-2668.01,TPC,,0.0003796309996329,-0.0240664251876606,0.0253267711750501,0.0259107718533158,0.0244460561872936,0.0249471401754171,0.028982753,1.028982753,1,Premium (non-grazing),0.49934375
TOI-2670.01,TPC,,0.0052898943945204,-0.141708938070614,0.1505585095651356,0.1544248810940926,0.1469988324651345,0.1452686151706151,0.064071605,1.064071605,1,Premium (non-grazing),0.4958541666666666
TOI-2673.01,TPC,,-0.0017648179615141,-0.0424042042946409,0.0390096867236139,0.0430614045313518,0.0406393863331267,0.040774504685128,0.019287302,1.019287302,1,Premium (non-grazing),0.4950833333333333
TOI-2674.01,TPC,,0.000246823980742,-0.065548764756198,0.0655714029639843,0.0684842564652892,0.06579558873694,0.0653245789832422,0.061481705,1.061481705,1,Premium (non-grazing),0.4985833333333333
TOI-2676.01,TPC,,-0.0016601558422804,-0.0544509538574023,0.048994332591023,0.0544378502122867,0.0527907980151219,0.0506544884333035,0.100299551,1.100299551,1,Premium (non-grazing),0.4926458333333333
TOI-2677.01,TPC,,-0.0030323865332393,-0.0904049788408388,0.085034897114024,0.0930607355102799,0.0873725923075995,0.0880672836472633,0.070213959,1.070213959,1,Premium (non-grazing),0.4968749999999999
TOI-2679.01,TPC,,0.0031979670410163,-0.0888433000621911,0.0928535408766901,0.0957761166467374,0.0920412671032075,0.0896555738356737,0.120498963,1.120498963,1,Premium (non-grazing),0.4933125
TOI-268.01,TPC,,0.0025839295085208,-0.0593127341307857,0.0657882414440533,0.0656711571476854,0.0618966636393065,0.0632043119355325,0.036742346,1.036742346,1,Premium (non-grazing),0.4972395833333333
TOI-2687.01,TPC,,0.0003505644967214,-0.0561415021325599,0.055125977121808,0.0579526467231889,0.0564920666292814,0.0547754126250865,0.076746335,1.076746335,1,Premium (non-grazing),0.4981458333333333
TOI-2688.01,TPC,,0.0003002155367323,-0.0368295356194678,0.037140704277259,0.0389911811148121,0.0371297511562001,0.0368404887405267,0.032557641,1.032557641,1,Premium (non-grazing),0.4976041666666666
TOI-2689.01,TPC,,0.0018642229871437,-0.0799454713382155,0.0786650068835651,0.0838018074125489,0.0818096943253592,0.0768007838964214,0.072111026,1.072111026,1,Premium (non-grazing),0.4958020833333333
TOI-2691.01,TPC,,-0.0008680282698459,-0.0868098772188298,0.0878634493719572,0.0915644148650669,0.0859418489489838,0.0887314776418031,0.051672043,1.051672043,1,Premium (non-grazing),0.4997395833333333
TOI-2700.01,TPC,,0.0002703243073352,-0.0812764983901565,0.0830904693668262,0.087131942758649,0.0815468226974917,0.082820145059491,0.105403985,1.105403985,1,Premium (non-grazing),0.4984791666666667
TOI-2704.01,TPC,,4.2226676052668205e-05,-0.0763443068165021,0.0730208219881304,0.0778222845501326,0.0763865334925547,0.0729785953120778,0.12922848,1.12922848,1,Premium (non-grazing),0.4972708333333333
TOI-2711.01,TPC,,0.0036337206971435,-0.0944324571774892,0.1017023762631212,0.1029596437734062,0.0980661778746327,0.0980686555659776,0.120747671,1.120747671,1,Premium (non-grazing),0.4985625
TOI-2715.01,TPC,,0.001140426309174,-0.0552433357699088,0.0558214036033586,0.0580210995177125,0.0563837620790828,0.0546809772941846,0.070071392,1.070071392,1,Premium (non-grazing),0.4985208333333333
TOI-2720.01,TPC,,-4.638290954484518e-05,-0.0277730973736521,0.0276851866599209,0.0288989813774063,0.0277267144641073,0.0277315695694657,0.047958315,1.047958315,1,Premium (non-grazing),0.500875
TOI-2728.01,TPC,,-0.0002575093653445,-0.0354298970784239,0.0343249496130873,0.0373091159824795,0.0351723877130794,0.0345824589784319,0.108719823,1.108719823,1,Premium (non-grazing),0.4956041666666666
TOI-2729.01,TPC,,-0.0017804789551169,-0.1125965758027519,0.1114264703517931,0.1174416299545728,0.1108160968476349,0.11320694930691,0.159436508,1.159436508,1,Premium (non-grazing),0.4955729166666666
TOI-2735.01,TPC,,0.001739115626799,-0.0637834936957166,0.0683636339414932,0.0703279979991249,0.0655226093225156,0.0666245183146941,0.172249819,1.172249819,1,Premium (non-grazing),0.4971770833333334
TOI-2737.01,TPC,,-0.0004845628993807,-0.0282285403470094,0.0273899438086002,0.0291900759409249,0.0277439774476287,0.0278745067079809,0.047958315,1.047958315,1,Premium (non-grazing),0.4949479166666667
TOI-2741.01,TPC,,-0.0008821532964182,-0.055270121238856,0.0538621270246623,0.0571651471021803,0.0543879679424377,0.0547442803210805,0.113534136,1.113534136,1,Premium (non-grazing),0.4964270833333333
TOI-2745.01,TPC,,0.000450026291752,-0.0334404178513466,0.0352874293707619,0.0362025272936331,0.0338904441430986,0.0348374030790099,0.127161315,1.127161315,1,Premium (non-grazing),0.4960833333333333
TOI-2746.01,TPC,,-0.0017464187896873,-0.0826963933332999,0.080512419465842,0.0857877789412422,0.0809499745436126,0.0822588382555294,0.075365775,1.075365775,1,Premium (non-grazing),0.49821875
TOI-2749.01,TPC,,0.0001467952710909,-0.0721638171788253,0.0688065464675851,0.0740714659630281,0.0723106124499163,0.0686597511964941,0.064109282,1.064109282,1,Premium (non-grazing),0.4967291666666666
TOI-2757.01,TPC,,6.0286815728122127e-05,-0.0667728787894444,0.0648402752176231,0.0683546257524188,0.0668331656051725,0.064779988401895,0.147648231,1.147648231,1,Premium (non-grazing),0.4956145833333333
TOI-2762.01,TPC,,0.0033091576748648,-0.0743689210533484,0.0817426090522642,0.0836344598734015,0.0776780787282133,0.0784334513773993,0.121037184,1.121037184,1,Premium (non-grazing),0.4940833333333333
TOI-2764.01,TPC,,0.00177650326463,-0.0362806389885952,0.0390559355455312,0.0389494994059269,0.0380571422532252,0.0372794322809012,0.060166436,1.060166436,1,Premium (non-grazing),0.4972395833333333
TOI-2766.01,TPC,,-0.000606488658237,-0.0986801819485586,0.0979677289003351,0.1038806638751164,0.0980736932903216,0.0985742175585721,0.122515305,1.122515305,1,Premium (non-grazing),0.4960208333333333
TOI-2767.01,TPC,,0.0001310826154808,-0.0136485349086782,0.0136770657544529,0.0142592513028469,0.013779617524159,0.0135459831389721,0.024899799,1.024899799,1,Premium (non-grazing),0.4996041666666666
TOI-2778.01,TPC,,0.0032229322389777,-0.0834032088865674,0.0888226478788729,0.091370640330545,0.0866261411255452,0.0855997156398951,0.129344501,1.129344501,1,Premium (non-grazing),0.4988854166666666
TOI-2781.01,TPC,,-0.0014601887433135,-0.0819979658756845,0.0835372854131433,0.0863570495448309,0.0805377771323709,0.0849974741564569,0.07981228,1.07981228,1,Premium (non-grazing),0.4982604166666666
TOI-2783.01,TPC,,0.0003771415966937,-0.0423814564180828,0.0441528563514773,0.0454225563557741,0.0427585980147765,0.0437757147547836,0.142442971,1.142442971,1,Premium (non-grazing),0.4976666666666666
TOI-2786.01,TPC,,-0.0016981509423196,-0.0466940988157078,0.0431392204650603,0.0470120234231055,0.0449959478733882,0.0448373714073799,0.087635609,1.087635609,1,Premium (non-grazing),0.4965833333333333
TOI-279.01,TPC,,-0.0028321388162064,-0.2189049912951151,0.2064339307689689,0.2232747862468481,0.2160728524789086,0.2092660695851754,0.03968627,1.03968627,1,Premium (non-grazing),0.4953541666666666
TOI-2790.01,TPC,,0.0012933199478045,-0.0335770356794995,0.0363493882243398,0.0372936508195171,0.0348703556273041,0.0350560682765352,0.10034939,1.10034939,1,Premium (non-grazing),0.4952708333333333
TOI-2791.01,TPC,,-0.00110431004672,-0.0467120513549269,0.0429928708586803,0.0469708187267232,0.0456077413082069,0.0440971809054003,0.070781353,1.070781353,1,Premium (non-grazing),0.4944791666666667
TOI-2794.01,TPC,,-0.0003198956320091,-0.057295768006318,0.0547025389605519,0.058886177425395,0.0569758723743088,0.0550224345925611,0.078230429,1.078230429,1,Premium (non-grazing),0.49784375
TOI-2798.01,TPC,,-0.0006454348867917,-0.0562262366358302,0.0521973852368354,0.0577634783828866,0.0555808017490384,0.0528428201236272,0.118701306,1.118701306,1,Premium (non-grazing),0.4983645833333333
TOI-2804.01,TPC,,-0.0025096745371389,-0.0672494629333452,0.0624398487150548,0.0686184939676353,0.0647397883962062,0.0649495232521937,0.029447179,1.029447179,1,Premium (non-grazing),0.4959583333333333
TOI-2809.01,TPC,,-0.0003314177593763,-0.0597345655882041,0.0605480944162784,0.0630164421028617,0.0594031478288277,0.0608795121756547,0.071937696,1.071937696,1,Premium (non-grazing),0.4979375
TOI-2814.01,TPC,,0.0019666913623199,-0.0756625231149068,0.080567165880753,0.0818048253066526,0.0776292144772268,0.078600474518433,0.095897569,1.095897569,1,Premium (non-grazing),0.4931562499999999
TOI-2817.01,TPC,,0.0015211928264791,-0.1205121238326696,0.1212202230526351,0.1278171343066526,0.1220333166591488,0.119699030226156,0.101192885,1.101192885,1,Premium (non-grazing),0.4972916666666667
TOI-2819.01,TPC,,-0.0010667636772448,-0.0482481419019575,0.0485813038411597,0.0514654016169099,0.0471813782247127,0.0496480675184045,0.093385922,1.093385922,1,Premium (non-grazing),0.4968125
TOI-2822.01,TPC,,-0.0006892909840669,-0.0434536286675045,0.0427453923351943,0.0447898262795008,0.0427643376834375,0.0434346833192613,0.06942622,1.06942622,1,Premium (non-grazing),0.4952499999999999
TOI-2823.01,TPC,,0.0018242474176817,-0.0595260863766963,0.0672199321500726,0.0671172703200199,0.061350333794378,0.0653956847323909,0.145361618,1.145361618,1,Premium (non-grazing),0.4974791666666667
TOI-2826.01,TPC,,6.0722184265196714e-05,-0.0313664567332005,0.0331810863734386,0.0338833453963046,0.0314271789174657,0.0331203641891734,0.197661327,1.197661327,1,Premium (non-grazing),0.498625
TOI-2827.01,TPC,,-0.0075568729559428,-0.0813829875350761,0.0660914999751755,0.0762364462681557,0.0738261145791333,0.0736483729311183,0.051088159,1.051088159,1,Premium (non-grazing),0.4953437499999999
TOI-2830.01,TPC,,0.0005918839414777,-0.0612858243018711,0.064159997244666,0.0657687748645173,0.0618777082433488,0.0635681133031883,0.049091751,1.049091751,1,Premium (non-grazing),0.49715625
TOI-2831.01,TPC,,0.0004930812959267,-0.0422187561038073,0.0424857041311797,0.0446933096183288,0.042711837399734,0.041992622835253,0.064420494,1.064420494,1,Premium (non-grazing),0.4966458333333333
TOI-2833.02,TPC,,0.0010221731049056,-0.050085858118736,0.0513620382584509,0.0532659064296277,0.0511080312236416,0.0503398651535453,0.065167917,1.065167917,1,Premium (non-grazing),0.4963229166666666
TOI-2834.01,TPC,,0.0001533362490016,-0.0877061397753719,0.0884374065721379,0.0920126209130115,0.0878594760243735,0.0882840703231363,0.118743421,1.118743421,1,Premium (non-grazing),0.49703125
TOI-2836.01,TPC,,0.0037150151427408,-0.0654832021853431,0.071677183713361,0.0725468920529957,0.0691982173280839,0.0679621685706202,0.0913236,1.0913236,1,Premium (non-grazing),0.4955833333333333
TOI-2841.01,TPC,,0.0009949230706372,-0.0389008478799345,0.0408926040269555,0.0421989407304793,0.0398957709505717,0.0398976809563183,0.077006493,1.077006493,1,Premium (non-grazing),0.4956041666666667
TOI-2847.01,TPC,,0.0001605389995631,-0.0722463058691684,0.0712086231218733,0.0770668179665597,0.0724068448687316,0.0710480841223101,0.129499035,1.129499035,1,Premium (non-grazing),0.4965208333333333
TOI-2851.01,TPC,,-0.001314253440477,-0.0713405004415611,0.0693054221860754,0.0729870985128424,0.0700262470010841,0.0706196756265524,0.087464278,1.087464278,1,Premium (non-grazing),0.4986041666666666
TOI-2854.01,TPC,,-0.0002325684920308,-0.0175029968883245,0.0170436373017374,0.0181204738872251,0.0172704283962936,0.0172762057937682,0.050299105,1.050299105,1,Premium (non-grazing),0.4964270833333333
TOI-2857.01,TPC,,0.0003331847232641,-0.0207749587675561,0.0211768257021,0.0221883601699814,0.0211081434908203,0.0208436409788359,0.048421328,1.048421328,1,Premium (non-grazing),0.49521875
TOI-2859.01,TPC,,0.0020449160319776,-0.0518954269523685,0.0567506261472803,0.0575395519448823,0.0539403429843462,0.0547057101153026,0.114847725,1.114847725,1,Premium (non-grazing),0.4937395833333333
TOI-287.01,TPC,,-0.0028746997533701,-0.0766018932112114,0.0674399692029284,0.0765173961519411,0.0737271934578412,0.0703146689562986,0.122483329,1.122483329,1,Premium (non-grazing),0.4986145833333333
TOI-2870.01,TPC,,-0.0012327627181561,-0.071779697551109,0.067281926490065,0.0724499574555843,0.0705469348329528,0.0685146892082211,0.088938181,1.088938181,1,Premium (non-grazing),0.49828125
TOI-2875.01,TPC,,0.0004198569766226,-0.035533528024815,0.0364644600745013,0.0375884772226687,0.0359533850014376,0.0360446030978786,0.058309519,1.058309519,1,Premium (non-grazing),0.4948541666666666
TOI-2876.01,TPC,,-0.0043552163387726,-0.1217268072814847,0.1132800031634397,0.12551568774158,0.1173715909427121,0.1176352195022123,0.097621719,1.097621719,1,Premium (non-grazing),0.4965520833333333
TOI-2885.01,TPC,,0.0016916374688742,-0.0658999319760705,0.0704872600546238,0.0722211168554293,0.0675915694449447,0.0687956225857495,0.064498062,1.064498062,1,Premium (non-grazing),0.4967083333333333
TOI-2886.01,TPC,,0.0002971985125423,-0.0384459164843553,0.0402156293125404,0.0422200327593551,0.0387431149968977,0.0399184307999981,0.146696967,1.146696967,1,Premium (non-grazing),0.4982604166666666
TOI-2887.01,TPC,,0.0027991674988361,-0.1020495001494916,0.1074586172975587,0.1086109587183452,0.1048486676483277,0.1046594497987226,0.143597508,1.143597508,1,Premium (non-grazing),0.4978854166666667
TOI-2891.01,TPC,,-0.0015585275838834,-0.1425185425042152,0.1426716757399042,0.1497875797221949,0.1409600149203317,0.1442302033237877,0.094233752,1.094233752,1,Premium (non-grazing),0.4976874999999999
TOI-2896.01,TPC,,-0.0011606479022833,-0.0221737037232425,0.0201241890601772,0.0224399749043906,0.0210130558209592,0.0212848369624606,0.050695167,1.050695167,1,Premium (non-grazing),0.4965833333333333
TOI-2901.01,TPC,,-0.000242563017245,-0.0687110202532569,0.0682857347456866,0.0724920338701408,0.0684684572360118,0.0685282977629316,0.11827933,1.11827933,1,Premium (non-grazing),0.4941770833333334
TOI-2903.01,TPC,,-0.0019866504714398,-0.0898749474434248,0.0866251743132219,0.0924620089817354,0.087888296971985,0.0886118247846617,0.055407581,1.055407581,1,Premium (non-grazing),0.49834375
TOI-2904.01,TPC,,-1.4165886113750832e-05,-0.0980937261419178,0.1037861023019906,0.1058563431055687,0.098079560255804,0.1038002681881043,0.050497525,1.050497525,1,Premium (non-grazing),0.4957916666666666
TOI-2906.01,TPC,,0.000428416097147,-0.0788218501982353,0.0859982982612175,0.0858986779674065,0.0792502662953823,0.0855698821640705,0.117940663,1.117940663,1,Premium (non-grazing),0.4965
TOI-2908.01,TPC,,0.0045058715026891,-0.1067512889850161,0.1183100875252261,0.1190565937281419,0.1112571604877052,0.1138042160225369,0.055407581,1.055407581,1,Premium (non-grazing),0.4951041666666667
TOI-2909.01,TPC,,0.0020090183389072,-0.0491746782056276,0.0519870680371658,0.053668741855502,0.0511836965445349,0.0499780496982585,0.054863467,1.054863467,1,Premium (non-grazing),0.4969999999999999
TOI-2912.01,TPC,,-0.0025844499460681,-0.0892238227965721,0.0889694454926998,0.093697207683822,0.0866393728505039,0.091553895438768,0.064807407,1.064807407,1,Premium (non-grazing),0.4958437499999999
TOI-2914.01,TPC,,0.0014682550397913,-0.0441973529644654,0.0475546630992408,0.0483897932593172,0.0456656080042568,0.0460864080594494,0.076390866,1.076390866,1,Premium (non-grazing),0.49865625
TOI-2916.01,TPC,,-0.0018983141005568,-0.1035275878762523,0.0969107776265442,0.1046085150490111,0.1016292737756955,0.098809091727101,0.13190906,1.13190906,1,Premium (non-grazing),0.4987499999999999
TOI-2919.01,TPC,,0.0011072638119356,-0.1055406840624856,0.1089232102929062,0.1125594690519172,0.1066479478744212,0.1078159464809706,0.117473401,1.117473401,1,Premium (non-grazing),0.4968125
TOI-2920.01,TPC,,-0.0003241813539196,-0.0560087666244431,0.0521499036561395,0.057441701560121,0.0556845852705234,0.0524740850100592,0.127749755,1.127749755,1,Premium (non-grazing),0.49796875
TOI-2921.01,TPC,,0.0016092046378607,-0.0581621361193477,0.0619181267369272,0.0638396820951209,0.0597713407572085,0.0603089220990665,0.104880885,1.104880885,1,Premium (non-grazing),0.4931041666666667
TOI-2923.01,TPC,,-0.0002147231192785,-0.0768501391958132,0.0772350863932081,0.081905788889389,0.0766354160765347,0.0774498095124866,0.095341491,1.095341491,1,Premium (non-grazing),0.4994270833333333
TOI-2924.01,TPC,,0.0025012002235618,-0.1064052847977273,0.1096686957051577,0.1132590358113255,0.1089064850212891,0.1071674954815958,0.07567452,1.07567452,1,Premium (non-grazing),0.4972499999999999
TOI-2925.01,TPC,,0.0012952951523972,-0.0346339547203113,0.0373681427954446,0.0378337569008786,0.0359292498727086,0.0360728476430473,0.052249402,1.052249402,1,Premium (non-grazing),0.4974583333333333
TOI-2928.01,TPC,,-0.0016037378992637,-0.0628393523811031,0.0624527400848574,0.0647706034897616,0.0612356144818393,0.0640564779841211,0.083964278,1.083964278,1,Premium (non-grazing),0.49953125
TOI-2931.01,TPC,,0.0030227635752314,-0.0883514116804148,0.0910406782428055,0.0930221791658496,0.0913741752556463,0.0880179146675741,0.062289646,1.062289646,1,Premium (non-grazing),0.49759375
TOI-2932.01,TPC,,0.0004730976499137,-0.0430919970866734,0.0432681566580606,0.0451876730715476,0.0435650947365872,0.0427950590081469,0.077201036,1.077201036,1,Premium (non-grazing),0.5006041666666666
TOI-2938.01,TPC,,-0.0004286136561748,-0.1081929816142651,0.1087175408049583,0.1142607677139628,0.1077643679580903,0.1091461544611331,0.128569048,1.128569048,1,Premium (non-grazing),0.5016145833333333
TOI-2939.01,TPC,,0.0011485200870333,-0.0729287555541341,0.0762831616414416,0.0786410304431013,0.0740772756411675,0.0751346415544083,0.098944429,1.098944429,1,Premium (non-grazing),0.4949895833333333
TOI-2942.01,TPC,,0.0028451625562398,-0.0432168667312514,0.0494783268359441,0.0491547724920662,0.0460620292874912,0.0466331642797043,0.068774995,1.068774995,1,Premium (non-grazing),0.4975625
TOI-2945.01,TPC,,0.0007229166980907,-0.0407239599976108,0.0427630616731813,0.0438480775823698,0.0414468766957015,0.0420401449750906,0.074161985,1.074161985,1,Premium (non-grazing),0.49828125
TOI-2946.01,TPC,,1.6371253093238227e-05,-0.1191675788484754,0.1269171056508339,0.1307374866975997,0.1191839501015686,0.1269007343977407,0.140854535,1.140854535,1,Premium (non-grazing),0.4965520833333333
TOI-2950.01,TPC,,0.0004958017310842,-0.0540194816424769,0.0536485076666981,0.0564001639187794,0.0545152833735612,0.0531527059356139,0.077846002,1.077846002,1,Premium (non-grazing),0.4966354166666666
TOI-2952.01,TPC,,0.0042558228383221,-0.2553148148687644,0.2589681983489222,0.2686255609847425,0.2595706377070866,0.2547123755106,0.117260394,1.117260394,1,Premium (non-grazing),0.49490625
TOI-2955.01,TPC,,-7.050667582913196e-05,-0.0112088477030819,0.0111387333860774,0.011672076352471,0.0111383410272528,0.0112092400619065,0.066332496,1.066332496,1,Premium (non-grazing),0.4979479166666666
TOI-2956.01,TPC,,0.0037940450349743,-0.0942106899795584,0.098422125842433,0.1016558914588163,0.0980047350145328,0.0946280808074587,0.121614144,1.121614144,1,Premium (non-grazing),0.4952395833333333
TOI-2961.01,TPC,,-0.0031668824405898,-0.080217504261237,0.0792110568355562,0.0836842562903615,0.0770506218206471,0.082377939276146,0.101094016,1.101094016,1,Premium (non-grazing),0.498875
TOI-2962.01,TPC,,0.0006434595503794,-0.0477589508792496,0.0484570897001549,0.0501926304933967,0.048402410429629,0.0478136301497755,0.059160798,1.059160798,1,Premium (non-grazing),0.4986041666666666
TOI-2964.01,TPC,,-0.0003408057831049,-0.0852647615556847,0.0844212357313826,0.090604049073553,0.0849239557725798,0.0847620415144875,0.102029408,1.102029408,1,Premium (non-grazing),0.4966458333333333
TOI-2966.01,TPC,,-0.0003051920104581,-0.0184196115012579,0.0187440397065519,0.0195012968871797,0.0181144194907997,0.0190492317170101,0.041593269,1.041593269,1,Premium (non-grazing),0.4979895833333333
TOI-2984.01,TPC,,-0.0007191983062751,-0.1892343383980574,0.1846677590882029,0.1978123060974674,0.1885151400917823,0.185386957394478,0.142618372,1.142618372,1,Premium (non-grazing),0.4976770833333334
TOI-2986.01,TPC,,-0.0019948540191982,-0.0554211030996092,0.0493674566416591,0.0550676074795895,0.0534262490804109,0.0513623106608574,0.056035703,1.056035703,1,Premium (non-grazing),0.4948437499999999
TOI-2988.01,TPC,,0.0018231455075279,-0.0410042539312308,0.0426041815788396,0.0441571137328149,0.0428273994387588,0.0407810360713117,0.056124861,1.056124861,1,Premium (non-grazing),0.49475
TOI-2989.01,TPC,,0.0014654463849389,-0.0822373948234868,0.0857911417754324,0.0886962269293851,0.0837028412084257,0.0843256953904935,0.167511194,1.167511194,1,Premium (non-grazing),0.497125
TOI-2991.01,TPC,,0.0061617917106071,-0.1182533158896598,0.1332246046392188,0.1333817013361365,0.1244151076002669,0.1270628129286117,0.103826779,1.103826779,1,Premium (non-grazing),0.49740625
TOI-2992.01,TPC,,0.0007063288480359,-0.0492543920162032,0.046924191372861,0.0510495629730698,0.0499607208642392,0.046217862524825,0.080684571,1.080684571,1,Premium (non-grazing),0.4993854166666667
